idx;x [m];y [m];z [m];Reff [m]
37230;-3.135;3.9204;-0.2124;NaN
37231;-3.135;3.9204;-0.1958;NaN
37232;-3.1268;3.9076;-0.4458;NaN
37233;-3.1268;3.9076;-0.4291;NaN
37234;-3.1268;3.9076;-0.4124;NaN
37235;-3.1268;3.9076;-0.3958;NaN
37236;-3.1268;3.9076;-0.3791;NaN
37237;-3.1268;3.9076;-0.3624;NaN
37238;-3.1268;3.9076;-0.3458;NaN
37239;-3.1268;3.9076;-0.3291;NaN
37240;-3.1268;3.9076;-0.3124;NaN
37241;-3.1268;3.9076;-0.2958;NaN
37242;-3.1268;3.9076;-0.2791;NaN
37243;-3.1268;3.9076;-0.2624;NaN
37244;-3.1268;3.9076;-0.2458;NaN
37245;-3.1268;3.9076;-0.2291;NaN
37246;-3.1268;3.9076;-0.2124;NaN
37247;-3.1268;3.9076;-0.1958;NaN
37248;-3.1186;3.8948;-0.4458;NaN
37249;-3.1186;3.8948;-0.4291;NaN
37250;-3.1186;3.8948;-0.4124;NaN
37251;-3.1186;3.8948;-0.3958;NaN
37252;-3.1186;3.8948;-0.3791;NaN
37253;-3.1186;3.8948;-0.3624;NaN
37254;-3.1186;3.8948;-0.3458;NaN
37255;-3.1186;3.8948;-0.3291;NaN
37256;-3.1186;3.8948;-0.3124;NaN
37257;-3.1186;3.8948;-0.2958;NaN
37258;-3.1186;3.8948;-0.2791;NaN
37259;-3.1186;3.8948;-0.2624;NaN
37260;-3.1186;3.8948;-0.2458;NaN
37261;-3.1186;3.8948;-0.2291;NaN
37262;-3.1186;3.8948;-0.2124;NaN
37263;-3.1186;3.8948;-0.1958;NaN
37264;-3.1104;3.8821;-0.4458;NaN
37265;-3.1104;3.8821;-0.4291;NaN
37266;-3.1104;3.8821;-0.4124;NaN
37267;-3.1104;3.8821;-0.3958;NaN
37268;-3.1104;3.8821;-0.3791;NaN
37269;-3.1104;3.8821;-0.3624;NaN
37270;-3.1104;3.8821;-0.3458;NaN
37271;-3.1104;3.8821;-0.3291;NaN
37272;-3.1104;3.8821;-0.3124;NaN
37273;-3.1104;3.8821;-0.2958;NaN
37274;-3.1104;3.8821;-0.2791;NaN
37275;-3.1104;3.8821;-0.2624;NaN
37276;-3.1104;3.8821;-0.2458;NaN
37277;-3.1104;3.8821;-0.2291;NaN
37278;-3.1104;3.8821;-0.2124;NaN
37279;-3.1104;3.8821;-0.1958;NaN
37280;-3.1023;3.8693;-0.4458;NaN
37281;-3.1023;3.8693;-0.4291;NaN
37282;-3.1023;3.8693;-0.4124;NaN
37283;-3.1023;3.8693;-0.3958;NaN
37284;-3.1023;3.8693;-0.3791;NaN
37285;-3.1023;3.8693;-0.3624;NaN
37286;-3.1023;3.8693;-0.3458;NaN
37287;-3.1023;3.8693;-0.3291;NaN
37288;-3.1023;3.8693;-0.3124;NaN
37289;-3.1023;3.8693;-0.2958;NaN
37290;-3.1023;3.8693;-0.2791;NaN
37291;-3.1023;3.8693;-0.2624;NaN
37292;-3.1023;3.8693;-0.2458;NaN
37293;-3.1023;3.8693;-0.2291;NaN
37294;-3.1023;3.8693;-0.2124;NaN
37295;-3.1023;3.8693;-0.1958;NaN
37296;-3.0941;3.8566;-0.4458;NaN
37297;-3.0941;3.8566;-0.4291;NaN
37298;-3.0941;3.8566;-0.4124;NaN
37299;-3.0941;3.8566;-0.3958;NaN
37300;-3.0941;3.8566;-0.3791;NaN
37301;-3.0941;3.8566;-0.3624;NaN
37302;-3.0941;3.8566;-0.3458;NaN
37303;-3.0941;3.8566;-0.3291;NaN
37304;-3.0941;3.8566;-0.3124;NaN
37305;-3.0941;3.8566;-0.2958;NaN
37306;-3.0941;3.8566;-0.2791;NaN
37307;-3.0941;3.8566;-0.2624;NaN
37308;-3.0941;3.8566;-0.2458;NaN
37309;-3.0941;3.8566;-0.2291;NaN
37310;-3.0941;3.8566;-0.2124;NaN
37311;-3.0941;3.8566;-0.1958;NaN
37312;-3.0859;3.8438;-0.4458;NaN
37313;-3.0859;3.8438;-0.4291;NaN
37314;-3.0859;3.8438;-0.4124;NaN
37315;-3.0859;3.8438;-0.3958;NaN
37316;-3.0859;3.8438;-0.3791;NaN
37317;-3.0859;3.8438;-0.3624;NaN
37318;-3.0859;3.8438;-0.3458;NaN
37319;-3.0859;3.8438;-0.3291;NaN
37320;-3.0859;3.8438;-0.3124;NaN
37321;-3.0859;3.8438;-0.2958;NaN
37322;-3.0859;3.8438;-0.2791;NaN
37323;-3.0859;3.8438;-0.2624;NaN
37324;-3.0859;3.8438;-0.2458;NaN
37325;-3.0859;3.8438;-0.2291;NaN
37326;-3.0859;3.8438;-0.2124;NaN
37327;-3.0859;3.8438;-0.1958;NaN
37328;-3.0777;3.831;-0.4458;NaN
37329;-3.0777;3.831;-0.4291;NaN
37330;-3.0777;3.831;-0.4124;NaN
37331;-3.0777;3.831;-0.3958;NaN
37332;-3.0777;3.831;-0.3791;NaN
37333;-3.0777;3.831;-0.3624;NaN
37334;-3.0777;3.831;-0.3458;NaN
37335;-3.0777;3.831;-0.3291;NaN
37336;-3.0777;3.831;-0.3124;NaN
37337;-3.0777;3.831;-0.2958;NaN
37338;-3.0777;3.831;-0.2791;NaN
37339;-3.0777;3.831;-0.2624;NaN
37340;-3.0777;3.831;-0.2458;NaN
37341;-3.0777;3.831;-0.2291;NaN
37342;-3.0777;3.831;-0.2124;NaN
37343;-3.0777;3.831;-0.1958;NaN
37344;-3.0695;3.8183;-0.4458;NaN
37345;-3.0695;3.8183;-0.4291;NaN
37346;-3.0695;3.8183;-0.4124;NaN
37347;-3.0695;3.8183;-0.3958;NaN
37348;-3.0695;3.8183;-0.3791;NaN
37349;-3.0695;3.8183;-0.3624;NaN
37350;-3.0695;3.8183;-0.3458;NaN
37351;-3.0695;3.8183;-0.3291;NaN
37352;-3.0695;3.8183;-0.3124;NaN
37353;-3.0695;3.8183;-0.2958;NaN
37354;-3.0695;3.8183;-0.2791;NaN
37355;-3.0695;3.8183;-0.2624;NaN
37356;-3.0695;3.8183;-0.2458;NaN
37357;-3.0695;3.8183;-0.2291;NaN
37358;-3.0695;3.8183;-0.2124;NaN
37359;-3.0695;3.8183;-0.1958;NaN
37360;-3.0613;3.8055;-0.4458;NaN
37361;-3.0613;3.8055;-0.4291;NaN
37362;-3.0613;3.8055;-0.4124;NaN
37363;-3.0613;3.8055;-0.3958;NaN
37364;-3.0613;3.8055;-0.3791;NaN
37365;-3.0613;3.8055;-0.3624;NaN
37366;-3.0613;3.8055;-0.3458;NaN
37367;-3.0613;3.8055;-0.3291;NaN
37368;-3.0613;3.8055;-0.3124;NaN
37369;-3.0613;3.8055;-0.2958;NaN
37370;-3.0613;3.8055;-0.2791;NaN
37371;-3.0613;3.8055;-0.2624;NaN
37372;-3.0613;3.8055;-0.2458;NaN
37373;-3.0613;3.8055;-0.2291;NaN
37374;-3.0613;3.8055;-0.2124;NaN
37375;-3.0613;3.8055;-0.1958;NaN
37376;-3.0531;3.7927;-0.4458;NaN
37377;-3.0531;3.7927;-0.4291;NaN
37378;-3.0531;3.7927;-0.4124;NaN
37379;-3.0531;3.7927;-0.3958;NaN
37380;-3.0531;3.7927;-0.3791;NaN
37381;-3.0531;3.7927;-0.3624;NaN
37382;-3.0531;3.7927;-0.3458;NaN
37383;-3.0531;3.7927;-0.3291;NaN
37384;-3.0531;3.7927;-0.3124;NaN
37385;-3.0531;3.7927;-0.2958;NaN
37386;-3.0531;3.7927;-0.2791;NaN
37387;-3.0531;3.7927;-0.2624;NaN
37388;-3.0531;3.7927;-0.2458;NaN
37389;-3.0531;3.7927;-0.2291;NaN
37390;-3.0531;3.7927;-0.2124;NaN
37391;-3.0531;3.7927;-0.1958;NaN
37392;-3.0449;3.78;-0.4458;NaN
37393;-3.0449;3.78;-0.4291;NaN
37394;-3.0449;3.78;-0.4124;NaN
37395;-3.0449;3.78;-0.3958;NaN
37396;-3.0449;3.78;-0.3791;NaN
37397;-3.0449;3.78;-0.3624;NaN
37398;-3.0449;3.78;-0.3458;NaN
37399;-3.0449;3.78;-0.3291;NaN
37400;-3.0449;3.78;-0.3124;NaN
37401;-3.0449;3.78;-0.2958;NaN
37402;-3.0449;3.78;-0.2791;NaN
37403;-3.0449;3.78;-0.2624;NaN
37404;-3.0449;3.78;-0.2458;NaN
37405;-3.0449;3.78;-0.2291;NaN
37406;-3.0449;3.78;-0.2124;NaN
37407;-3.0449;3.78;-0.1958;NaN
37408;-3.0367;3.7672;-0.4458;NaN
37409;-3.0367;3.7672;-0.4291;NaN
37410;-3.0367;3.7672;-0.4124;NaN
37411;-3.0367;3.7672;-0.3958;NaN
37412;-3.0367;3.7672;-0.3791;NaN
37413;-3.0367;3.7672;-0.3624;NaN
37414;-3.0367;3.7672;-0.3458;NaN
37415;-3.0367;3.7672;-0.3291;NaN
37416;-3.0367;3.7672;-0.3124;NaN
37417;-3.0367;3.7672;-0.2958;NaN
37418;-3.0367;3.7672;-0.2791;NaN
37419;-3.0367;3.7672;-0.2624;NaN
37420;-3.0367;3.7672;-0.2458;NaN
37421;-3.0367;3.7672;-0.2291;NaN
37422;-3.0367;3.7672;-0.2124;NaN
37423;-3.0367;3.7672;-0.1958;NaN
37424;-3.0285;3.7544;-0.4458;NaN
37425;-3.0285;3.7544;-0.4291;NaN
37426;-3.0285;3.7544;-0.4124;NaN
37427;-3.0285;3.7544;-0.3958;NaN
37428;-3.0285;3.7544;-0.3791;NaN
37429;-3.0285;3.7544;-0.3624;NaN
37430;-3.0285;3.7544;-0.3458;NaN
37431;-3.0285;3.7544;-0.3291;NaN
37432;-3.0285;3.7544;-0.3124;NaN
37433;-3.0285;3.7544;-0.2958;NaN
37434;-3.0285;3.7544;-0.2791;NaN
37435;-3.0285;3.7544;-0.2624;NaN
37436;-3.0285;3.7544;-0.2458;NaN
37437;-3.0285;3.7544;-0.2291;NaN
37438;-3.0285;3.7544;-0.2124;NaN
37439;-3.0285;3.7544;-0.1958;NaN
37440;-3.745;4.8987;-0.4458;NaN
37441;-3.745;4.8987;-0.4291;NaN
37442;-3.745;4.8987;-0.4124;NaN
37443;-3.745;4.8987;-0.3958;NaN
37444;-3.745;4.8987;-0.3791;NaN
37445;-3.745;4.8987;-0.3624;NaN
37446;-3.745;4.8987;-0.3458;NaN
37447;-3.745;4.8987;-0.3291;NaN
37448;-3.745;4.8987;-0.3124;NaN
37449;-3.745;4.8987;-0.2958;NaN
37450;-3.745;4.8987;-0.2791;NaN
37451;-3.745;4.8987;-0.2624;NaN
37452;-3.745;4.8987;-0.2458;NaN
37453;-3.745;4.8987;-0.2291;NaN
37454;-3.745;4.8987;-0.2124;NaN
37455;-3.745;4.8987;-0.1958;NaN
37456;-3.7368;4.886;-0.4458;NaN
37457;-3.7368;4.886;-0.4291;NaN
37458;-3.7368;4.886;-0.4124;NaN
37459;-3.7368;4.886;-0.3958;NaN
37460;-3.7368;4.886;-0.3791;NaN
37461;-3.7368;4.886;-0.3624;NaN
37462;-3.7368;4.886;-0.3458;NaN
37463;-3.7368;4.886;-0.3291;NaN
37464;-3.7368;4.886;-0.3124;NaN
37465;-3.7368;4.886;-0.2958;NaN
37466;-3.7368;4.886;-0.2791;NaN
37467;-3.7368;4.886;-0.2624;NaN
37468;-3.7368;4.886;-0.2458;NaN
37469;-3.7368;4.886;-0.2291;NaN
37470;-3.7368;4.886;-0.2124;NaN
37471;-3.7368;4.886;-0.1958;NaN
37472;-3.7286;4.8732;-0.4458;NaN
37473;-3.7286;4.8732;-0.4291;NaN
37474;-3.7286;4.8732;-0.4124;NaN
37475;-3.7286;4.8732;-0.3958;NaN
37476;-3.7286;4.8732;-0.3791;NaN
37477;-3.7286;4.8732;-0.3624;NaN
37478;-3.7286;4.8732;-0.3458;NaN
37479;-3.7286;4.8732;-0.3291;NaN
37480;-3.7286;4.8732;-0.3124;NaN
37481;-3.7286;4.8732;-0.2958;NaN
37482;-3.7286;4.8732;-0.2791;NaN
37483;-3.7286;4.8732;-0.2624;NaN
37484;-3.7286;4.8732;-0.2458;NaN
37485;-3.7286;4.8732;-0.2291;NaN
37486;-3.7286;4.8732;-0.2124;NaN
37487;-3.7286;4.8732;-0.1958;NaN
37488;-3.7204;4.8605;-0.4458;NaN
37489;-3.7204;4.8605;-0.4291;NaN
37490;-3.7204;4.8605;-0.4124;NaN
37491;-3.7204;4.8605;-0.3958;NaN
37492;-3.7204;4.8605;-0.3791;NaN
37493;-3.7204;4.8605;-0.3624;NaN
37494;-3.7204;4.8605;-0.3458;NaN
37495;-3.7204;4.8605;-0.3291;NaN
37496;-3.7204;4.8605;-0.3124;NaN
37497;-3.7204;4.8605;-0.2958;NaN
37498;-3.7204;4.8605;-0.2791;NaN
37499;-3.7204;4.8605;-0.2624;NaN
37500;-3.7204;4.8605;-0.2458;NaN
37501;-3.7204;4.8605;-0.2291;NaN
37502;-3.7204;4.8605;-0.2124;NaN
37503;-3.7204;4.8605;-0.1958;NaN
37504;-3.7122;4.8477;-0.4458;NaN
37505;-3.7122;4.8477;-0.4291;NaN
37506;-3.7122;4.8477;-0.4124;NaN
37507;-3.7122;4.8477;-0.3958;NaN
37508;-3.7122;4.8477;-0.3791;NaN
37509;-3.7122;4.8477;-0.3624;NaN
37510;-3.7122;4.8477;-0.3458;NaN
37511;-3.7122;4.8477;-0.3291;NaN
37512;-3.7122;4.8477;-0.3124;NaN
37513;-3.7122;4.8477;-0.2958;NaN
37514;-3.7122;4.8477;-0.2791;NaN
37515;-3.7122;4.8477;-0.2624;NaN
37516;-3.7122;4.8477;-0.2458;NaN
37517;-3.7122;4.8477;-0.2291;NaN
37518;-3.7122;4.8477;-0.2124;NaN
37519;-3.7122;4.8477;-0.1958;NaN
37520;-3.704;4.8349;-0.4458;NaN
37521;-3.704;4.8349;-0.4291;NaN
37522;-3.704;4.8349;-0.4124;NaN
37523;-3.704;4.8349;-0.3958;NaN
37524;-3.704;4.8349;-0.3791;NaN
37525;-3.704;4.8349;-0.3624;NaN
37526;-3.704;4.8349;-0.3458;NaN
37527;-3.704;4.8349;-0.3291;NaN
37528;-3.704;4.8349;-0.3124;NaN
37529;-3.704;4.8349;-0.2958;NaN
37530;-3.704;4.8349;-0.2791;NaN
37531;-3.704;4.8349;-0.2624;NaN
37532;-3.704;4.8349;-0.2458;NaN
37533;-3.704;4.8349;-0.2291;NaN
37534;-3.704;4.8349;-0.2124;NaN
37535;-3.704;4.8349;-0.1958;NaN
37536;-3.6958;4.8222;-0.4458;NaN
37537;-3.6958;4.8222;-0.4291;NaN
37538;-3.6958;4.8222;-0.4124;NaN
37539;-3.6958;4.8222;-0.3958;NaN
37540;-3.6958;4.8222;-0.3791;NaN
37541;-3.6958;4.8222;-0.3624;NaN
37542;-3.6958;4.8222;-0.3458;NaN
37543;-3.6958;4.8222;-0.3291;NaN
37544;-3.6958;4.8222;-0.3124;NaN
37545;-3.6958;4.8222;-0.2958;NaN
37546;-3.6958;4.8222;-0.2791;NaN
37547;-3.6958;4.8222;-0.2624;NaN
37548;-3.6958;4.8222;-0.2458;NaN
37549;-3.6958;4.8222;-0.2291;NaN
37550;-3.6958;4.8222;-0.2124;NaN
37551;-3.6958;4.8222;-0.1958;NaN
37552;-3.6876;4.8094;-0.4458;NaN
37553;-3.6876;4.8094;-0.4291;NaN
37554;-3.6876;4.8094;-0.4124;NaN
37555;-3.6876;4.8094;-0.3958;NaN
37556;-3.6876;4.8094;-0.3791;NaN
37557;-3.6876;4.8094;-0.3624;NaN
37558;-3.6876;4.8094;-0.3458;NaN
37559;-3.6876;4.8094;-0.3291;NaN
37560;-3.6876;4.8094;-0.3124;NaN
37561;-3.6876;4.8094;-0.2958;NaN
37562;-3.6876;4.8094;-0.2791;NaN
37563;-3.6876;4.8094;-0.2624;NaN
37564;-3.6876;4.8094;-0.2458;NaN
37565;-3.6876;4.8094;-0.2291;NaN
37566;-3.6876;4.8094;-0.2124;NaN
37567;-3.6876;4.8094;-0.1958;NaN
37568;-3.6794;4.7966;-0.4458;NaN
37569;-3.6794;4.7966;-0.4291;NaN
37570;-3.6794;4.7966;-0.4124;NaN
37571;-3.6794;4.7966;-0.3958;NaN
37572;-3.6794;4.7966;-0.3791;NaN
37573;-3.6794;4.7966;-0.3624;NaN
37574;-3.6794;4.7966;-0.3458;NaN
37575;-3.6794;4.7966;-0.3291;NaN
37576;-3.6794;4.7966;-0.3124;NaN
37577;-3.6794;4.7966;-0.2958;NaN
37578;-3.6794;4.7966;-0.2791;NaN
37579;-3.6794;4.7966;-0.2624;NaN
37580;-3.6794;4.7966;-0.2458;NaN
37581;-3.6794;4.7966;-0.2291;NaN
37582;-3.6794;4.7966;-0.2124;NaN
37583;-3.6794;4.7966;-0.1958;NaN
37584;-3.6712;4.7839;-0.4458;NaN
37585;-3.6712;4.7839;-0.4291;NaN
37586;-3.6712;4.7839;-0.4124;NaN
37587;-3.6712;4.7839;-0.3958;NaN
37588;-3.6712;4.7839;-0.3791;NaN
37589;-3.6712;4.7839;-0.3624;NaN
37590;-3.6712;4.7839;-0.3458;NaN
37591;-3.6712;4.7839;-0.3291;NaN
37592;-3.6712;4.7839;-0.3124;NaN
37593;-3.6712;4.7839;-0.2958;NaN
37594;-3.6712;4.7839;-0.2791;NaN
37595;-3.6712;4.7839;-0.2624;NaN
37596;-3.6712;4.7839;-0.2458;NaN
37597;-3.6712;4.7839;-0.2291;NaN
37598;-3.6712;4.7839;-0.2124;NaN
37599;-3.6712;4.7839;-0.1958;NaN
37600;-3.663;4.7711;-0.4458;NaN
37601;-3.663;4.7711;-0.4291;NaN
37602;-3.663;4.7711;-0.4124;NaN
37603;-3.663;4.7711;-0.3958;NaN
37604;-3.663;4.7711;-0.3791;NaN
37605;-3.663;4.7711;-0.3624;NaN
37606;-3.663;4.7711;-0.3458;NaN
37607;-3.663;4.7711;-0.3291;NaN
37608;-3.663;4.7711;-0.3124;NaN
37609;-3.663;4.7711;-0.2958;NaN
37610;-3.663;4.7711;-0.2791;NaN
37611;-3.663;4.7711;-0.2624;NaN
37612;-3.663;4.7711;-0.2458;NaN
37613;-3.663;4.7711;-0.2291;NaN
37614;-3.663;4.7711;-0.2124;NaN
37615;-3.663;4.7711;-0.1958;0.538
37616;-3.6548;4.7583;-0.4458;NaN
37617;-3.6548;4.7583;-0.4291;NaN
37618;-3.6548;4.7583;-0.4124;NaN
37619;-3.6548;4.7583;-0.3958;NaN
37620;-3.6548;4.7583;-0.3791;NaN
37621;-3.6548;4.7583;-0.3624;NaN
37622;-3.6548;4.7583;-0.3458;NaN
37623;-3.6548;4.7583;-0.3291;NaN
37624;-3.6548;4.7583;-0.3124;NaN
37625;-3.6548;4.7583;-0.2958;NaN
37626;-3.6548;4.7583;-0.2791;NaN
37627;-3.6548;4.7583;-0.2624;NaN
37628;-3.6548;4.7583;-0.2458;NaN
37629;-3.6548;4.7583;-0.2291;0.534
37630;-3.6548;4.7583;-0.2124;0.523
37631;-3.6548;4.7583;-0.1958;0.513
37632;-3.6466;4.7456;-0.4458;NaN
37633;-3.6466;4.7456;-0.4291;NaN
37634;-3.6466;4.7456;-0.4124;NaN
37635;-3.6466;4.7456;-0.3958;NaN
37636;-3.6466;4.7456;-0.3791;NaN
37637;-3.6466;4.7456;-0.3624;NaN
37638;-3.6466;4.7456;-0.3458;NaN
37639;-3.6466;4.7456;-0.3291;NaN
37640;-3.6466;4.7456;-0.3124;NaN
37641;-3.6466;4.7456;-0.2958;NaN
37642;-3.6466;4.7456;-0.2791;NaN
37643;-3.6466;4.7456;-0.2624;0.533
37644;-3.6466;4.7456;-0.2458;0.521
37645;-3.6466;4.7456;-0.2291;0.509
37646;-3.6466;4.7456;-0.2124;0.498
37647;-3.6466;4.7456;-0.1958;0.488
37648;-3.6384;4.7328;-0.4458;NaN
37649;-3.6384;4.7328;-0.4291;NaN
37650;-3.6384;4.7328;-0.4124;NaN
37651;-3.6384;4.7328;-0.3958;NaN
37652;-3.6384;4.7328;-0.3791;NaN
37653;-3.6384;4.7328;-0.3624;NaN
37654;-3.6384;4.7328;-0.3458;NaN
37655;-3.6384;4.7328;-0.3291;NaN
37656;-3.6384;4.7328;-0.3124;NaN
37657;-3.6384;4.7328;-0.2958;0.533
37658;-3.6384;4.7328;-0.2791;0.52
37659;-3.6384;4.7328;-0.2624;0.508
37660;-3.6384;4.7328;-0.2458;0.496
37661;-3.6384;4.7328;-0.2291;0.485
37662;-3.6384;4.7328;-0.2124;0.473
37663;-3.6384;4.7328;-0.1958;0.462
37664;-3.6302;4.72;-0.4458;NaN
37665;-3.6302;4.72;-0.4291;NaN
37666;-3.6302;4.72;-0.4124;NaN
37667;-3.6302;4.72;-0.3958;NaN
37668;-3.6302;4.72;-0.3791;NaN
37669;-3.6302;4.72;-0.3624;NaN
37670;-3.6302;4.72;-0.3458;NaN
37671;-3.6302;4.72;-0.3291;0.534
37672;-3.6302;4.72;-0.3124;0.521
37673;-3.6302;4.72;-0.2958;0.508
37674;-3.6302;4.72;-0.2791;0.496
37675;-3.6302;4.72;-0.2624;0.483
37676;-3.6302;4.72;-0.2458;0.471
37677;-3.6302;4.72;-0.2291;0.46
37678;-3.6302;4.72;-0.2124;0.448
37679;-3.6302;4.72;-0.1958;0.437
37680;-3.622;4.7073;-0.4458;NaN
37681;-3.622;4.7073;-0.4291;NaN
37682;-3.622;4.7073;-0.4124;NaN
37683;-3.622;4.7073;-0.3958;NaN
37684;-3.622;4.7073;-0.3791;NaN
37685;-3.622;4.7073;-0.3624;0.538
37686;-3.622;4.7073;-0.3458;0.524
37687;-3.622;4.7073;-0.3291;0.51
37688;-3.622;4.7073;-0.3124;0.497
37689;-3.622;4.7073;-0.2958;0.484
37690;-3.622;4.7073;-0.2791;0.471
37691;-3.622;4.7073;-0.2624;0.458
37692;-3.622;4.7073;-0.2458;0.446
37693;-3.622;4.7073;-0.2291;0.434
37694;-3.622;4.7073;-0.2124;0.423
37695;-3.622;4.7073;-0.1958;0.412
37696;-3.6138;4.6945;-0.4458;NaN
37697;-3.6138;4.6945;-0.4291;NaN
37698;-3.6138;4.6945;-0.4124;NaN
37699;-3.6138;4.6945;-0.3958;NaN
37700;-3.6138;4.6945;-0.3791;0.528
37701;-3.6138;4.6945;-0.3624;0.514
37702;-3.6138;4.6945;-0.3458;0.5
37703;-3.6138;4.6945;-0.3291;0.486
37704;-3.6138;4.6945;-0.3124;0.473
37705;-3.6138;4.6945;-0.2958;0.459
37706;-3.6138;4.6945;-0.2791;0.446
37707;-3.6138;4.6945;-0.2624;0.434
37708;-3.6138;4.6945;-0.2458;0.421
37709;-3.6138;4.6945;-0.2291;0.409
37710;-3.6138;4.6945;-0.2124;0.398
37711;-3.6138;4.6945;-0.1958;0.388
37712;-3.6056;4.6818;-0.4458;NaN
37713;-3.6056;4.6818;-0.4291;NaN
37714;-3.6056;4.6818;-0.4124;0.534
37715;-3.6056;4.6818;-0.3958;0.519
37716;-3.6056;4.6818;-0.3791;0.505
37717;-3.6056;4.6818;-0.3624;0.49
37718;-3.6056;4.6818;-0.3458;0.476
37719;-3.6056;4.6818;-0.3291;0.462
37720;-3.6056;4.6818;-0.3124;0.448
37721;-3.6056;4.6818;-0.2958;0.435
37722;-3.6056;4.6818;-0.2791;0.421
37723;-3.6056;4.6818;-0.2624;0.409
37724;-3.6056;4.6818;-0.2458;0.396
37725;-3.6056;4.6818;-0.2291;0.385
37726;-3.6056;4.6818;-0.2124;0.374
37727;-3.6056;4.6818;-0.1958;0.363
37728;-3.5974;4.669;-0.4458;NaN
37729;-3.5974;4.669;-0.4291;0.526
37730;-3.5974;4.669;-0.4124;0.511
37731;-3.5974;4.669;-0.3958;0.496
37732;-3.5974;4.669;-0.3791;0.481
37733;-3.5974;4.669;-0.3624;0.466
37734;-3.5974;4.669;-0.3458;0.452
37735;-3.5974;4.669;-0.3291;0.438
37736;-3.5974;4.669;-0.3124;0.424
37737;-3.5974;4.669;-0.2958;0.41
37738;-3.5974;4.669;-0.2791;0.397
37739;-3.5974;4.669;-0.2624;0.384
37740;-3.5974;4.669;-0.2458;0.372
37741;-3.5974;4.669;-0.2291;0.36
37742;-3.5974;4.669;-0.2124;0.35
37743;-3.5974;4.669;-0.1958;0.34
37744;-3.5892;4.6562;-0.4458;0.519
37745;-3.5892;4.6562;-0.4291;0.503
37746;-3.5892;4.6562;-0.4124;0.488
37747;-3.5892;4.6562;-0.3958;0.473
37748;-3.5892;4.6562;-0.3791;0.457
37749;-3.5892;4.6562;-0.3624;0.443
37750;-3.5892;4.6562;-0.3458;0.428
37751;-3.5892;4.6562;-0.3291;0.413
37752;-3.5892;4.6562;-0.3124;0.399
37753;-3.5892;4.6562;-0.2958;0.386
37754;-3.5892;4.6562;-0.2791;0.372
37755;-3.5892;4.6562;-0.2624;0.36
37756;-3.5892;4.6562;-0.2458;0.348
37757;-3.5892;4.6562;-0.2291;0.336
37758;-3.5892;4.6562;-0.2124;0.326
37759;-3.5892;4.6562;-0.1958;0.316
37760;-3.581;4.6435;-0.4458;0.496
37761;-3.581;4.6435;-0.4291;0.48
37762;-3.581;4.6435;-0.4124;0.465
37763;-3.581;4.6435;-0.3958;0.449
37764;-3.581;4.6435;-0.3791;0.434
37765;-3.581;4.6435;-0.3624;0.419
37766;-3.581;4.6435;-0.3458;0.404
37767;-3.581;4.6435;-0.3291;0.389
37768;-3.581;4.6435;-0.3124;0.375
37769;-3.581;4.6435;-0.2958;0.361
37770;-3.581;4.6435;-0.2791;0.348
37771;-3.581;4.6435;-0.2624;0.336
37772;-3.581;4.6435;-0.2458;0.324
37773;-3.581;4.6435;-0.2291;0.313
37774;-3.581;4.6435;-0.2124;0.303
37775;-3.581;4.6435;-0.1958;0.293
37776;-3.5728;4.6307;-0.4458;0.474
37777;-3.5728;4.6307;-0.4291;0.458
37778;-3.5728;4.6307;-0.4124;0.442
37779;-3.5728;4.6307;-0.3958;0.426
37780;-3.5728;4.6307;-0.3791;0.41
37781;-3.5728;4.6307;-0.3624;0.395
37782;-3.5728;4.6307;-0.3458;0.38
37783;-3.5728;4.6307;-0.3291;0.366
37784;-3.5728;4.6307;-0.3124;0.351
37785;-3.5728;4.6307;-0.2958;0.338
37786;-3.5728;4.6307;-0.2791;0.325
37787;-3.5728;4.6307;-0.2624;0.312
37788;-3.5728;4.6307;-0.2458;0.301
37789;-3.5728;4.6307;-0.2291;0.29
37790;-3.5728;4.6307;-0.2124;0.28
37791;-3.5728;4.6307;-0.1958;0.271
37792;-3.5647;4.6179;-0.4458;0.451
37793;-3.5647;4.6179;-0.4291;0.435
37794;-3.5647;4.6179;-0.4124;0.419
37795;-3.5647;4.6179;-0.3958;0.403
37796;-3.5647;4.6179;-0.3791;0.387
37797;-3.5647;4.6179;-0.3624;0.372
37798;-3.5647;4.6179;-0.3458;0.357
37799;-3.5647;4.6179;-0.3291;0.342
37800;-3.5647;4.6179;-0.3124;0.328
37801;-3.5647;4.6179;-0.2958;0.314
37802;-3.5647;4.6179;-0.2791;0.301
37803;-3.5647;4.6179;-0.2624;0.289
37804;-3.5647;4.6179;-0.2458;0.277
37805;-3.5647;4.6179;-0.2291;0.267
37806;-3.5647;4.6179;-0.2124;0.257
37807;-3.5647;4.6179;-0.1958;0.249
37808;-3.5565;4.6052;-0.4458;0.429
37809;-3.5565;4.6052;-0.4291;0.413
37810;-3.5565;4.6052;-0.4124;0.396
37811;-3.5565;4.6052;-0.3958;0.38
37812;-3.5565;4.6052;-0.3791;0.364
37813;-3.5565;4.6052;-0.3624;0.349
37814;-3.5565;4.6052;-0.3458;0.334
37815;-3.5565;4.6052;-0.3291;0.319
37816;-3.5565;4.6052;-0.3124;0.305
37817;-3.5565;4.6052;-0.2958;0.291
37818;-3.5565;4.6052;-0.2791;0.278
