T Z1 Z2 Z3 Z4 Z5
3354.42303959891 5.38924546736954E-18 2.79883985158211E-11 1.61900136570395E-6 0.00835039307566725 99.991647987895
3389.42511035076 5.12169212048551E-18 2.69279589879072E-11 1.57733872294727E-6 0.00825191621538689 99.991746506419
3424.79241379463 4.86755623211291E-18 2.59083002201299E-11 1.53678091066003E-6 0.00815468722613045 99.9918437759671
3460.52876098845 4.62615833250434E-18 2.49278314964819E-11 1.49729781679495E-6 0.00805868935492555 99.9919398133223
3496.63800275702 4.39685368806188E-18 2.39850249983099E-11 1.45886017096597E-6 0.00796390608499687 99.9920346350308
3533.12403010697 4.17903050914367E-18 2.3078413284706E-11 1.42143952036596E-6 0.00787032113229121 99.9921282574051
3569.99077464604 3.97210825116794E-18 2.22065868751066E-11 1.38500820638887E-6 0.00777791844205555 99.9922206965275
3607.24220900674 3.77553600411449E-18 2.13681919299E-11 1.34953934193502E-6 0.00768668218546724 99.9923119682538
3644.88234727439 3.58879096578373E-18 2.05619280250204E-11 1.31500678937934E-6 0.00759659675631573 99.9924020882163
3682.91524541974 3.41137699442004E-18 1.97865460166742E-11 1.28138513918268E-6 0.00750764676773503 99.9924910718273
3721.34500173595 3.24282323653694E-18 1.90408459925049E-11 1.248649689127E-6 0.00741981704898558 99.9925789342823
3760.17575728024 3.08268282600315E-18 1.83236753056525E-11 1.21677642415607E-6 0.00733309264228562 99.992665690563
3799.41169632014 2.9305316506558E-18 1.76339266883141E-11 1.18574199680335E-6 0.00724745879969066 99.9927513554407
3839.05704678431 2.78596718290542E-18 1.69705364415516E-11 1.15552370818987E-6 0.00716290098002015 99.9928359434793
3879.11608071821 2.64860737098284E-18 1.6332482698226E-11 1.12609948957498E-6 0.00707940484583139 99.9929194690383
3919.59311474436 2.51808958765633E-18 1.57187837560696E-11 1.09744788444363E-6 0.00699695626043913 99.993001946276
3960.49251052753 2.39406963341316E-18 1.51284964780274E-11 1.06954803111426E-6 0.00691554128498044 99.9930833891519
4001.81867524474 2.27624160614595E-18 1.45608590040476E-11 1.04239182583907E-6 0.00683519652523624 99.9931637610684
4043.57606206014 2.16428950975203E-18 1.40149649584639E-11 1.01595694371276E-6 0.0067558996512437 99.9932430843778
4085.76917060486 2.05789696704371E-18 1.3489825755774E-11 9.90211388740329E-7 0.0066775845288539 99.9933214252463
4128.40254746193 1.95678529191373E-18 1.29846416366304E-11 9.65136720103045E-7 0.00660023833695312 99.9933987965133
4171.48078665613 1.86068989569746E-18 1.24986440586473E-11 9.40715002127283E-7 0.00652384842970174 99.9934752108428
4215.00853014909 1.76935956771712E-18 1.20310944627387E-11 9.16928790138539E-7 0.00644840233403991 99.9935506807251
4258.99046833944 1.68255579286007E-18 1.15812830887932E-11 8.93761116719856E-7 0.00637388774723013 99.9936252184801
4303.43134056828 1.60005210426875E-18 1.11485278386908E-11 8.7119547836285E-7 0.00630029253443579 99.9936988362589
4348.33593562982 1.52163346932095E-18 1.07321731847471E-11 8.49215822499987E-7 0.00622760472633595 99.9937715460471
4393.70909228747 1.44709570717336E-18 1.03315891217479E-11 8.27806534906879E-7 0.00615581251677451 99.9938433596664
4439.55569979517 1.37624493623263E-18 9.94617016081509E-12 8.06952427463947E-7 0.00608490426044456 99.9939142887772
