idx;x [m];y [m];z [m];Reff [m]
4602;-3.1782;3.9865;-0.3743;0.509
4603;-3.1782;3.9865;-0.3386;0.535
4604;-3.1782;3.9865;-0.3029;NaN
4605;-3.1782;3.9865;-0.2672;NaN
4606;-3.1782;3.9865;-0.2315;NaN
4607;-3.1782;3.9865;-0.1958;NaN
4608;-3.1616;3.9607;-0.4458;0.494
4609;-3.1616;3.9607;-0.41;0.513
4610;-3.1616;3.9607;-0.3743;0.534
4611;-3.1616;3.9607;-0.3386;NaN
4612;-3.1616;3.9607;-0.3029;NaN
4613;-3.1616;3.9607;-0.2672;NaN
4614;-3.1616;3.9607;-0.2315;NaN
4615;-3.1616;3.9607;-0.1958;NaN
4616;-3.1451;3.9348;-0.4458;0.52
4617;-3.1451;3.9348;-0.41;0.538
4618;-3.1451;3.9348;-0.3743;NaN
4619;-3.1451;3.9348;-0.3386;NaN
4620;-3.1451;3.9348;-0.3029;NaN
4621;-3.1451;3.9348;-0.2672;NaN
4622;-3.1451;3.9348;-0.2315;NaN
4623;-3.1451;3.9348;-0.1958;NaN
4624;-3.1285;3.909;-0.4458;NaN
4625;-3.1285;3.909;-0.41;NaN
4626;-3.1285;3.909;-0.3743;NaN
4627;-3.1285;3.909;-0.3386;NaN
4628;-3.1285;3.909;-0.3029;NaN
4629;-3.1285;3.909;-0.2672;NaN
4630;-3.1285;3.909;-0.2315;NaN
4631;-3.1285;3.909;-0.1958;NaN
4632;-3.1119;3.8832;-0.4458;NaN
4633;-3.1119;3.8832;-0.41;NaN
4634;-3.1119;3.8832;-0.3743;NaN
4635;-3.1119;3.8832;-0.3386;NaN
4636;-3.1119;3.8832;-0.3029;NaN
4637;-3.1119;3.8832;-0.2672;NaN
4638;-3.1119;3.8832;-0.2315;NaN
4639;-3.1119;3.8832;-0.1958;NaN
4640;-3.0953;3.8574;-0.4458;NaN
4641;-3.0953;3.8574;-0.41;NaN
4642;-3.0953;3.8574;-0.3743;NaN
4643;-3.0953;3.8574;-0.3386;NaN
4644;-3.0953;3.8574;-0.3029;NaN
4645;-3.0953;3.8574;-0.2672;NaN
4646;-3.0953;3.8574;-0.2315;NaN
4647;-3.0953;3.8574;-0.1958;NaN
4648;-3.0787;3.8316;-0.4458;NaN
4649;-3.0787;3.8316;-0.41;NaN
4650;-3.0787;3.8316;-0.3743;NaN
4651;-3.0787;3.8316;-0.3386;NaN
4652;-3.0787;3.8316;-0.3029;NaN
4653;-3.0787;3.8316;-0.2672;NaN
4654;-3.0787;3.8316;-0.2315;NaN
4655;-3.0787;3.8316;-0.1958;NaN
4656;-3.0622;3.8057;-0.4458;NaN
4657;-3.0622;3.8057;-0.41;NaN
4658;-3.0622;3.8057;-0.3743;NaN
4659;-3.0622;3.8057;-0.3386;NaN
4660;-3.0622;3.8057;-0.3029;NaN
4661;-3.0622;3.8057;-0.2672;NaN
4662;-3.0622;3.8057;-0.2315;NaN
4663;-3.0622;3.8057;-0.1958;NaN
4664;-3.0456;3.7799;-0.4458;NaN
4665;-3.0456;3.7799;-0.41;NaN
4666;-3.0456;3.7799;-0.3743;NaN
4667;-3.0456;3.7799;-0.3386;NaN
4668;-3.0456;3.7799;-0.3029;NaN
4669;-3.0456;3.7799;-0.2672;NaN
4670;-3.0456;3.7799;-0.2315;NaN
4671;-3.0456;3.7799;-0.1958;NaN
4672;-3.029;3.7541;-0.4458;NaN
4673;-3.029;3.7541;-0.41;NaN
4674;-3.029;3.7541;-0.3743;NaN
4675;-3.029;3.7541;-0.3386;NaN
4676;-3.029;3.7541;-0.3029;NaN
4677;-3.029;3.7541;-0.2672;NaN
4678;-3.029;3.7541;-0.2315;NaN
4679;-3.029;3.7541;-0.1958;NaN
4680;-3.7315;4.9074;-0.4458;NaN
4681;-3.7315;4.9074;-0.41;NaN
4682;-3.7315;4.9074;-0.3743;NaN
4683;-3.7315;4.9074;-0.3386;NaN
4684;-3.7315;4.9074;-0.3029;NaN
4685;-3.7315;4.9074;-0.2672;NaN
4686;-3.7315;4.9074;-0.2315;NaN
4687;-3.7315;4.9074;-0.1958;NaN
4688;-3.7149;4.8816;-0.4458;NaN
4689;-3.7149;4.8816;-0.41;NaN
4690;-3.7149;4.8816;-0.3743;NaN
4691;-3.7149;4.8816;-0.3386;NaN
4692;-3.7149;4.8816;-0.3029;NaN
4693;-3.7149;4.8816;-0.2672;NaN
4694;-3.7149;4.8816;-0.2315;NaN
4695;-3.7149;4.8816;-0.1958;NaN
4696;-3.6983;4.8558;-0.4458;NaN
4697;-3.6983;4.8558;-0.41;NaN
4698;-3.6983;4.8558;-0.3743;NaN
4699;-3.6983;4.8558;-0.3386;NaN
4700;-3.6983;4.8558;-0.3029;NaN
4701;-3.6983;4.8558;-0.2672;NaN
4702;-3.6983;4.8558;-0.2315;NaN
4703;-3.6983;4.8558;-0.1958;NaN
4704;-3.6818;4.8299;-0.4458;NaN
4705;-3.6818;4.8299;-0.41;NaN
4706;-3.6818;4.8299;-0.3743;NaN
4707;-3.6818;4.8299;-0.3386;NaN
4708;-3.6818;4.8299;-0.3029;NaN
4709;-3.6818;4.8299;-0.2672;NaN
4710;-3.6818;4.8299;-0.2315;NaN
4711;-3.6818;4.8299;-0.1958;NaN
4712;-3.6652;4.8041;-0.4458;NaN
4713;-3.6652;4.8041;-0.41;NaN
4714;-3.6652;4.8041;-0.3743;NaN
4715;-3.6652;4.8041;-0.3386;NaN
4716;-3.6652;4.8041;-0.3029;NaN
4717;-3.6652;4.8041;-0.2672;NaN
4718;-3.6652;4.8041;-0.2315;NaN
4719;-3.6652;4.8041;-0.1958;NaN
4720;-3.6486;4.7783;-0.4458;NaN
4721;-3.6486;4.7783;-0.41;NaN
4722;-3.6486;4.7783;-0.3743;NaN
4723;-3.6486;4.7783;-0.3386;NaN
4724;-3.6486;4.7783;-0.3029;NaN
4725;-3.6486;4.7783;-0.2672;NaN
4726;-3.6486;4.7783;-0.2315;NaN
4727;-3.6486;4.7783;-0.1958;0.538
4728;-3.632;4.7525;-0.4458;NaN
4729;-3.632;4.7525;-0.41;NaN
4730;-3.632;4.7525;-0.3743;NaN
4731;-3.632;4.7525;-0.3386;NaN
4732;-3.632;4.7525;-0.3029;NaN
4733;-3.632;4.7525;-0.2672;0.536
4734;-3.632;4.7525;-0.2315;0.511
4735;-3.632;4.7525;-0.1958;0.487
4736;-3.6154;4.7267;-0.4458;NaN
4737;-3.6154;4.7267;-0.41;NaN
4738;-3.6154;4.7267;-0.3743;NaN
4739;-3.6154;4.7267;-0.3386;NaN
4740;-3.6154;4.7267;-0.3029;0.514
4741;-3.6154;4.7267;-0.2672;0.486
4742;-3.6154;4.7267;-0.2315;0.46
4743;-3.6154;4.7267;-0.1958;0.436
4744;-3.5989;4.7008;-0.4458;NaN
4745;-3.5989;4.7008;-0.41;NaN
4746;-3.5989;4.7008;-0.3743;0.524
4747;-3.5989;4.7008;-0.3386;0.493
4748;-3.5989;4.7008;-0.3029;0.464
4749;-3.5989;4.7008;-0.2672;0.436
4750;-3.5989;4.7008;-0.2315;0.41
4751;-3.5989;4.7008;-0.1958;0.386
4752;-3.5823;4.675;-0.4458;NaN
4753;-3.5823;4.675;-0.41;0.508
4754;-3.5823;4.675;-0.3743;0.476
4755;-3.5823;4.675;-0.3386;0.445
4756;-3.5823;4.675;-0.3029;0.415
4757;-3.5823;4.675;-0.2672;0.386
4758;-3.5823;4.675;-0.2315;0.36
4759;-3.5823;4.675;-0.1958;0.338
4760;-3.5657;4.6492;-0.4458;0.495
4761;-3.5657;4.6492;-0.41;0.461
4762;-3.5657;4.6492;-0.3743;0.428
4763;-3.5657;4.6492;-0.3386;0.396
4764;-3.5657;4.6492;-0.3029;0.366
4765;-3.5657;4.6492;-0.2672;0.338
4766;-3.5657;4.6492;-0.2315;0.313
4767;-3.5657;4.6492;-0.1958;0.291
4768;-3.5491;4.6234;-0.4458;0.45
4769;-3.5491;4.6234;-0.41;0.415
4770;-3.5491;4.6234;-0.3743;0.381
4771;-3.5491;4.6234;-0.3386;0.349
4772;-3.5491;4.6234;-0.3029;0.318
4773;-3.5491;4.6234;-0.2672;0.29
4774;-3.5491;4.6234;-0.2315;0.266
4775;-3.5491;4.6234;-0.1958;0.246
4776;-3.5326;4.5976;-0.4458;0.405
4777;-3.5326;4.5976;-0.41;0.37
4778;-3.5326;4.5976;-0.3743;0.335
4779;-3.5326;4.5976;-0.3386;0.302
4780;-3.5326;4.5976;-0.3029;0.272
4781;-3.5326;4.5976;-0.2672;0.244
4782;-3.5326;4.5976;-0.2315;0.221
4783;-3.5326;4.5976;-0.1958;0.203
4784;-3.516;4.5718;-0.4458;0.362
4785;-3.516;4.5718;-0.41;0.326
4786;-3.516;4.5718;-0.3743;0.291
4787;-3.516;4.5718;-0.3386;0.257
4788;-3.516;4.5718;-0.3029;0.227
4789;-3.516;4.5718;-0.2672;0.2
4790;-3.516;4.5718;-0.2315;0.178
4791;-3.516;4.5718;-0.1958;0.163
4792;-3.4994;4.5459;-0.4458;0.321
4793;-3.4994;4.5459;-0.41;0.284
4794;-3.4994;4.5459;-0.3743;0.248
4795;-3.4994;4.5459;-0.3386;0.214
4796;-3.4994;4.5459;-0.3029;0.183
4797;-3.4994;4.5459;-0.2672;0.156
4798;-3.4994;4.5459;-0.2315;0.137
4799;-3.4994;4.5459;-0.1958;0.127
4800;-3.4828;4.5201;-0.4458;0.281
4801;-3.4828;4.5201;-0.41;0.243
4802;-3.4828;4.5201;-0.3743;0.206
4803;-3.4828;4.5201;-0.3386;0.171
4804;-3.4828;4.5201;-0.3029;0.139
4805;-3.4828;4.5201;-0.2672;0.114
4806;-3.4828;4.5201;-0.2315;0.099
4807;-3.4828;4.5201;-0.1958;0.099
4808;-3.4663;4.4943;-0.4458;0.242
4809;-3.4663;4.4943;-0.41;0.203
4810;-3.4663;4.4943;-0.3743;0.165
4811;-3.4663;4.4943;-0.3386;0.129
4812;-3.4663;4.4943;-0.3029;0.097
4813;-3.4663;4.4943;-0.2672;0.074
4814;-3.4663;4.4943;-0.2315;0.07
4815;-3.4663;4.4943;-0.1958;0.087
4816;-3.4497;4.4685;-0.4458;0.206
4817;-3.4497;4.4685;-0.41;0.166
4818;-3.4497;4.4685;-0.3743;0.126
4819;-3.4497;4.4685;-0.3386;0.088
4820;-3.4497;4.4685;-0.3029;0.055
4821;-3.4497;4.4685;-0.2672;0.047
4822;-3.4497;4.4685;-0.2315;0.061
4823;-3.4497;4.4685;-0.1958;0.095
4824;-3.4331;4.4427;-0.4458;0.173
4825;-3.4331;4.4427;-0.41;0.132
4826;-3.4331;4.4427;-0.3743;0.091
4827;-3.4331;4.4427;-0.3386;0.052
4828;-3.4331;4.4427;-0.3029;0.028
4829;-3.4331;4.4427;-0.2672;0.045
4830;-3.4331;4.4427;-0.2315;0.078
4831;-3.4331;4.4427;-0.1958;0.119
4832;-3.4165;4.4168;-0.4458;0.144
4833;-3.4165;4.4168;-0.41;0.103
4834;-3.4165;4.4168;-0.3743;0.063
4835;-3.4165;4.4168;-0.3386;0.036
4836;-3.4165;4.4168;-0.3029;0.038
4837;-3.4165;4.4168;-0.2672;0.068
4838;-3.4165;4.4168;-0.2315;0.108
4839;-3.4165;4.4168;-0.1958;0.15
4840;-3.3999;4.391;-0.4458;0.123
4841;-3.3999;4.391;-0.41;0.085
4842;-3.3999;4.391;-0.3743;0.053
4843;-3.3999;4.391;-0.3386;0.047
4844;-3.3999;4.391;-0.3029;0.067
4845;-3.3999;4.391;-0.2672;0.104
4846;-3.3999;4.391;-0.2315;0.144
4847;-3.3999;4.391;-0.1958;0.185
4848;-3.3834;4.3652;-0.4458;0.111
4849;-3.3834;4.3652;-0.41;0.082
4850;-3.3834;4.3652;-0.3743;0.067
4851;-3.3834;4.3652;-0.3386;0.077
4852;-3.3834;4.3652;-0.3029;0.105
4853;-3.3834;4.3652;-0.2672;0.141
4854;-3.3834;4.3652;-0.2315;0.181
4855;-3.3834;4.3652;-0.1958;0.222
4856;-3.3668;4.3394;-0.4458;0.112
4857;-3.3668;4.3394;-0.41;0.094
4858;-3.3668;4.3394;-0.3743;0.095
4859;-3.3668;4.3394;-0.3386;0.113
4860;-3.3668;4.3394;-0.3029;0.143
4861;-3.3668;4.3394;-0.2672;0.179
4862;-3.3668;4.3394;-0.2315;0.218
4863;-3.3668;4.3394;-0.1958;0.259
4864;-3.3502;4.3136;-0.4458;0.124
4865;-3.3502;4.3136;-0.41;0.118
4866;-3.3502;4.3136;-0.3743;0.127
4867;-3.3502;4.3136;-0.3386;0.149
4868;-3.3502;4.3136;-0.3029;0.18
4869;-3.3502;4.3136;-0.2672;0.216
4870;-3.3502;4.3136;-0.2315;0.255
4871;-3.3502;4.3136;-0.1958;0.296
4872;-3.3336;4.2878;-0.4458;0.144
4873;-3.3336;4.2878;-0.41;0.146
4874;-3.3336;4.2878;-0.3743;0.161
4875;-3.3336;4.2878;-0.3386;0.185
4876;-3.3336;4.2878;-0.3029;0.216
4877;-3.3336;4.2878;-0.2672;0.252
4878;-3.3336;4.2878;-0.2315;0.291
4879;-3.3336;4.2878;-0.1958;0.332
4880;-3.3171;4.2619;-0.4458;0.169
4881;-3.3171;4.2619;-0.41;0.177
4882;-3.3171;4.2619;-0.3743;0.194
4883;-3.3171;4.2619;-0.3386;0.22
4884;-3.3171;4.2619;-0.3029;0.251
4885;-3.3171;4.2619;-0.2672;0.287
4886;-3.3171;4.2619;-0.2315;0.326
4887;-3.3171;4.2619;-0.1958;0.367
4888;-3.3005;4.2361;-0.4458;0.196
4889;-3.3005;4.2361;-0.41;0.208
4890;-3.3005;4.2361;-0.3743;0.228
4891;-3.3005;4.2361;-0.3386;0.254
4892;-3.3005;4.2361;-0.3029;0.286
4893;-3.3005;4.2361;-0.2672;0.322
4894;-3.3005;4.2361;-0.2315;0.36
4895;-3.3005;4.2361;-0.1958;0.402
4896;-3.2839;4.2103;-0.4458;0.225
4897;-3.2839;4.2103;-0.41;0.239
4898;-3.2839;4.2103;-0.3743;0.261
4899;-3.2839;4.2103;-0.3386;0.287
4900;-3.2839;4.2103;-0.3029;0.319
4901;-3.2839;4.2103;-0.2672;0.355
4902;-3.2839;4.2103;-0.2315;0.394
4903;-3.2839;4.2103;-0.1958;0.435
4904;-3.2673;4.1845;-0.4458;0.254
4905;-3.2673;4.1845;-0.41;0.271
4906;-3.2673;4.1845;-0.3743;0.293
4907;-3.2673;4.1845;-0.3386;0.32
4908;-3.2673;4.1845;-0.3029;0.351
4909;-3.2673;4.1845;-0.2672;0.387
4910;-3.2673;4.1845;-0.2315;0.425
4911;-3.2673;4.1845;-0.1958;0.466
4912;-3.2507;4.1587;-0.4458;0.284
4913;-3.2507;4.1587;-0.41;0.302
4914;-3.2507;4.1587;-0.3743;0.324
4915;-3.2507;4.1587;-0.3386;0.351
4916;-3.2507;4.1587;-0.3029;0.383
4917;-3.2507;4.1587;-0.2672;0.418
4918;-3.2507;4.1587;-0.2315;0.456
4919;-3.2507;4.1587;-0.1958;0.497
4920;-3.2342;4.1329;-0.4458;0.314
4921;-3.2342;4.1329;-0.41;0.332
4922;-3.2342;4.1329;-0.3743;0.355
4923;-3.2342;4.1329;-0.3386;0.382
4924;-3.2342;4.1329;-0.3029;0.413
4925;-3.2342;4.1329;-0.2672;0.447
4926;-3.2342;4.1329;-0.2315;0.486
4927;-3.2342;4.1329;-0.1958;0.527
4928;-3.2176;4.107;-0.4458;0.344
4929;-3.2176;4.107;-0.41;0.362
4930;-3.2176;4.107;-0.3743;0.385
4931;-3.2176;4.107;-0.3386;0.411
4932;-3.2176;4.107;-0.3029;0.442
4933;-3.2176;4.107;-0.2672;0.476
4934;-3.2176;4.107;-0.2315;0.514
4935;-3.2176;4.107;-0.1958;NaN
4936;-3.201;4.0812;-0.4458;0.373
4937;-3.201;4.0812;-0.41;0.391
4938;-3.201;4.0812;-0.3743;0.413
4939;-3.201;4.0812;-0.3386;0.439
4940;-3.201;4.0812;-0.3029;0.47
4941;-3.201;4.0812;-0.2672;0.504
4942;-3.201;4.0812;-0.2315;NaN
4943;-3.201;4.0812;-0.1958;NaN
4944;-3.1844;4.0554;-0.4458;0.401
4945;-3.1844;4.0554;-0.41;0.419
4946;-3.1844;4.0554;-0.3743;0.441
4947;-3.1844;4.0554;-0.3386;0.467
4948;-3.1844;4.0554;-0.3029;0.497
4949;-3.1844;4.0554;-0.2672;0.531
4950;-3.1844;4.0554;-0.2315;NaN
4951;-3.1844;4.0554;-0.1958;NaN
4952;-3.1679;4.0296;-0.4458;0.429
4953;-3.1679;4.0296;-0.41;0.447
4954;-3.1679;4.0296;-0.3743;0.468
4955;-3.1679;4.0296;-0.3386;0.494
4956;-3.1679;4.0296;-0.3029;0.523
4957;-3.1679;4.0296;-0.2672;NaN
4958;-3.1679;4.0296;-0.2315;NaN
4959;-3.1679;4.0296;-0.1958;NaN
4960;-3.1513;4.0038;-0.4458;0.456
4961;-3.1513;4.0038;-0.41;0.474
4962;-3.1513;4.0038;-0.3743;0.495
4963;-3.1513;4.0038;-0.3386;0.52
4964;-3.1513;4.0038;-0.3029;NaN
4965;-3.1513;4.0038;-0.2672;NaN
4966;-3.1513;4.0038;-0.2315;NaN
4967;-3.1513;4.0038;-0.1958;NaN
4968;-3.1347;3.9779;-0.4458;0.483
4969;-3.1347;3.9779;-0.41;0.5
4970;-3.1347;3.9779;-0.3743;0.52
4971;-3.1347;3.9779;-0.3386;NaN
4972;-3.1347;3.9779;-0.3029;NaN
4973;-3.1347;3.9779;-0.2672;NaN
4974;-3.1347;3.9779;-0.2315;NaN
4975;-3.1347;3.9779;-0.1958;NaN
4976;-3.1181;3.9521;-0.4458;0.508
4977;-3.1181;3.9521;-0.41;0.525
4978;-3.1181;3.9521;-0.3743;NaN
4979;-3.1181;3.9521;-0.3386;NaN
4980;-3.1181;3.9521;-0.3029;NaN
4981;-3.1181;3.9521;-0.2672;NaN
4982;-3.1181;3.9521;-0.2315;NaN
4983;-3.1181;3.9521;-0.1958;NaN
4984;-3.1015;3.9263;-0.4458;0.533
4985;-3.1015;3.9263;-0.41;NaN
4986;-3.1015;3.9263;-0.3743;NaN
4987;-3.1015;3.9263;-0.3386;NaN
4988;-3.1015;3.9263;-0.3029;NaN
4989;-3.1015;3.9263;-0.2672;NaN
4990;-3.1015;3.9263;-0.2315;NaN
4991;-3.1015;3.9263;-0.1958;NaN
4992;-3.085;3.9005;-0.4458;NaN
4993;-3.085;3.9005;-0.41;NaN
4994;-3.085;3.9005;-0.3743;NaN
4995;-3.085;3.9005;-0.3386;NaN
4996;-3.085;3.9005;-0.3029;NaN
4997;-3.085;3.9005;-0.2672;NaN
4998;-3.085;3.9005;-0.2315;NaN
4999;-3.085;3.9005;-0.1958;NaN
5000;-3.0684;3.8747;-0.4458;NaN
5001;-3.0684;3.8747;-0.41;NaN
5002;-3.0684;3.8747;-0.3743;NaN
5003;-3.0684;3.8747;-0.3386;NaN
5004;-3.0684;3.8747;-0.3029;NaN
5005;-3.0684;3.8747;-0.2672;NaN
5006;-3.0684;3.8747;-0.2315;NaN
5007;-3.0684;3.8747;-0.1958;NaN
5008;-3.0518;3.8489;-0.4458;NaN
5009;-3.0518;3.8489;-0.41;NaN
5010;-3.0518;3.8489;-0.3743;NaN
5011;-3.0518;3.8489;-0.3386;NaN
5012;-3.0518;3.8489;-0.3029;NaN
5013;-3.0518;3.8489;-0.2672;NaN
5014;-3.0518;3.8489;-0.2315;NaN
5015;-3.0518;3.8489;-0.1958;NaN
5016;-3.0352;3.823;-0.4458;NaN
5017;-3.0352;3.823;-0.41;NaN
5018;-3.0352;3.823;-0.3743;NaN
5019;-3.0352;3.823;-0.3386;NaN
5020;-3.0352;3.823;-0.3029;NaN
5021;-3.0352;3.823;-0.2672;NaN
5022;-3.0352;3.823;-0.2315;NaN
5023;-3.0352;3.823;-0.1958;NaN
5024;-3.0187;3.7972;-0.4458;NaN
5025;-3.0187;3.7972;-0.41;NaN
5026;-3.0187;3.7972;-0.3743;NaN
5027;-3.0187;3.7972;-0.3386;NaN
5028;-3.0187;3.7972;-0.3029;NaN
5029;-3.0187;3.7972;-0.2672;NaN
5030;-3.0187;3.7972;-0.2315;NaN
5031;-3.0187;3.7972;-0.1958;NaN
5032;-3.0021;3.7714;-0.4458;NaN
5033;-3.0021;3.7714;-0.41;NaN
5034;-3.0021;3.7714;-0.3743;NaN
5035;-3.0021;3.7714;-0.3386;NaN
5036;-3.0021;3.7714;-0.3029;NaN
5037;-3.0021;3.7714;-0.2672;NaN
5038;-3.0021;3.7714;-0.2315;NaN
5039;-3.0021;3.7714;-0.1958;NaN
5040;-3.7046;4.9247;-0.4458;NaN
5041;-3.7046;4.9247;-0.41;NaN
5042;-3.7046;4.9247;-0.3743;NaN
5043;-3.7046;4.9247;-0.3386;NaN
5044;-3.7046;4.9247;-0.3029;NaN
5045;-3.7046;4.9247;-0.2672;NaN
5046;-3.7046;4.9247;-0.2315;NaN
5047;-3.7046;4.9247;-0.1958;NaN
5048;-3.688;4.8989;-0.4458;NaN
5049;-3.688;4.8989;-0.41;NaN
5050;-3.688;4.8989;-0.3743;NaN
5051;-3.688;4.8989;-0.3386;NaN
5052;-3.688;4.8989;-0.3029;NaN
5053;-3.688;4.8989;-0.2672;NaN
5054;-3.688;4.8989;-0.2315;NaN
5055;-3.688;4.8989;-0.1958;NaN
5056;-3.6714;4.873;-0.4458;NaN
5057;-3.6714;4.873;-0.41;NaN
5058;-3.6714;4.873;-0.3743;NaN
5059;-3.6714;4.873;-0.3386;NaN
5060;-3.6714;4.873;-0.3029;NaN
5061;-3.6714;4.873;-0.2672;NaN
5062;-3.6714;4.873;-0.2315;NaN
5063;-3.6714;4.873;-0.1958;NaN
5064;-3.6548;4.8472;-0.4458;NaN
5065;-3.6548;4.8472;-0.41;NaN
5066;-3.6548;4.8472;-0.3743;NaN
5067;-3.6548;4.8472;-0.3386;NaN
5068;-3.6548;4.8472;-0.3029;NaN
5069;-3.6548;4.8472;-0.2672;NaN
5070;-3.6548;4.8472;-0.2315;NaN
5071;-3.6548;4.8472;-0.1958;NaN
5072;-3.6383;4.8214;-0.4458;NaN
5073;-3.6383;4.8214;-0.41;NaN
5074;-3.6383;4.8214;-0.3743;NaN
5075;-3.6383;4.8214;-0.3386;NaN
5076;-3.6383;4.8214;-0.3029;NaN
5077;-3.6383;4.8214;-0.2672;NaN
5078;-3.6383;4.8214;-0.2315;NaN
5079;-3.6383;4.8214;-0.1958;NaN
5080;-3.6217;4.7956;-0.4458;NaN
5081;-3.6217;4.7956;-0.41;NaN
5082;-3.6217;4.7956;-0.3743;NaN
5083;-3.6217;4.7956;-0.3386;NaN
5084;-3.6217;4.7956;-0.3029;NaN
5085;-3.6217;4.7956;-0.2672;NaN
5086;-3.6217;4.7956;-0.2315;NaN
5087;-3.6217;4.7956;-0.1958;NaN
5088;-3.6051;4.7698;-0.4458;NaN
5089;-3.6051;4.7698;-0.41;NaN
5090;-3.6051;4.7698;-0.3743;NaN
5091;-3.6051;4.7698;-0.3386;NaN
5092;-3.6051;4.7698;-0.3029;NaN
5093;-3.6051;4.7698;-0.2672;NaN
5094;-3.6051;4.7698;-0.2315;0.517
5095;-3.6051;4.7698;-0.1958;0.494
5096;-3.5885;4.744;-0.4458;NaN
5097;-3.5885;4.744;-0.41;NaN
5098;-3.5885;4.744;-0.3743;NaN
5099;-3.5885;4.744;-0.3386;NaN
5100;-3.5885;4.744;-0.3029;0.521
5101;-3.5885;4.744;-0.2672;0.493
5102;-3.5885;4.744;-0.2315;0.467
5103;-3.5885;4.744;-0.1958;0.443
5104;-3.5719;4.7181;-0.4458;NaN
5105;-3.5719;4.7181;-0.41;NaN
5106;-3.5719;4.7181;-0.3743;0.532
5107;-3.5719;4.7181;-0.3386;0.501
5108;-3.5719;4.7181;-0.3029;0.472
5109;-3.5719;4.7181;-0.2672;0.444
5110;-3.5719;4.7181;-0.2315;0.417
5111;-3.5719;4.7181;-0.1958;0.393
5112;-3.5554;4.6923;-0.4458;NaN
5113;-3.5554;4.6923;-0.41;0.516
5114;-3.5554;4.6923;-0.3743;0.484
5115;-3.5554;4.6923;-0.3386;0.453
5116;-3.5554;4.6923;-0.3029;0.422
5117;-3.5554;4.6923;-0.2672;0.394
5118;-3.5554;4.6923;-0.2315;0.368
5119;-3.5554;4.6923;-0.1958;0.345
5120;-3.5388;4.6665;-0.4458;0.504
5121;-3.5388;4.6665;-0.41;0.47
5122;-3.5388;4.6665;-0.3743;0.436
5123;-3.5388;4.6665;-0.3386;0.404
5124;-3.5388;4.6665;-0.3029;0.374
5125;-3.5388;4.6665;-0.2672;0.345
5126;-3.5388;4.6665;-0.2315;0.32
5127;-3.5388;4.6665;-0.1958;0.298
5128;-3.5222;4.6407;-0.4458;0.458
5129;-3.5222;4.6407;-0.41;0.423
5130;-3.5222;4.6407;-0.3743;0.389
5131;-3.5222;4.6407;-0.3386;0.357
5132;-3.5222;4.6407;-0.3029;0.326
5133;-3.5222;4.6407;-0.2672;0.298
5134;-3.5222;4.6407;-0.2315;0.274
5135;-3.5222;4.6407;-0.1958;0.253
5136;-3.5056;4.6149;-0.4458;0.414
5137;-3.5056;4.6149;-0.41;0.378
5138;-3.5056;4.6149;-0.3743;0.344
5139;-3.5056;4.6149;-0.3386;0.311
5140;-3.5056;4.6149;-0.3029;0.28
5141;-3.5056;4.6149;-0.2672;0.252
5142;-3.5056;4.6149;-0.2315;0.229
5143;-3.5056;4.6149;-0.1958;0.21
5144;-3.4891;4.589;-0.4458;0.371
5145;-3.4891;4.589;-0.41;0.335
5146;-3.4891;4.589;-0.3743;0.299
5147;-3.4891;4.589;-0.3386;0.266
5148;-3.4891;4.589;-0.3029;0.235
5149;-3.4891;4.589;-0.2672;0.208
5150;-3.4891;4.589;-0.2315;0.186
5151;-3.4891;4.589;-0.1958;0.17
5152;-3.4725;4.5632;-0.4458;0.329
5153;-3.4725;4.5632;-0.41;0.292
5154;-3.4725;4.5632;-0.3743;0.256
5155;-3.4725;4.5632;-0.3386;0.222
5156;-3.4725;4.5632;-0.3029;0.191
5157;-3.4725;4.5632;-0.2672;0.164
5158;-3.4725;4.5632;-0.2315;0.144
5159;-3.4725;4.5632;-0.1958;0.133
5160;-3.4559;4.5374;-0.4458;0.289
5161;-3.4559;4.5374;-0.41;0.251
5162;-3.4559;4.5374;-0.3743;0.214
5163;-3.4559;4.5374;-0.3386;0.18
5164;-3.4559;4.5374;-0.3029;0.148
5165;-3.4559;4.5374;-0.2672;0.122
5166;-3.4559;4.5374;-0.2315;0.106
5167;-3.4559;4.5374;-0.1958;0.104
5168;-3.4393;4.5116;-0.4458;0.251
5169;-3.4393;4.5116;-0.41;0.212
5170;-3.4393;4.5116;-0.3743;0.174
5171;-3.4393;4.5116;-0.3386;0.138
5172;-3.4393;4.5116;-0.3029;0.106
5173;-3.4393;4.5116;-0.2672;0.082
5174;-3.4393;4.5116;-0.2315;0.075
5175;-3.4393;4.5116;-0.1958;0.089
5176;-3.4227;4.4858;-0.4458;0.215
5177;-3.4227;4.4858;-0.41;0.174
5178;-3.4227;4.4858;-0.3743;0.135
5179;-3.4227;4.4858;-0.3386;0.097
5180;-3.4227;4.4858;-0.3029;0.065
5181;-3.4227;4.4858;-0.2672;0.051
5182;-3.4227;4.4858;-0.2315;0.062
5183;-3.4227;4.4858;-0.1958;0.093
5184;-3.4062;4.46;-0.4458;0.181
5185;-3.4062;4.46;-0.41;0.14
5186;-3.4062;4.46;-0.3743;0.099
5187;-3.4062;4.46;-0.3386;0.059
5188;-3.4062;4.46;-0.3029;0.036
5189;-3.4062;4.46;-0.2672;0.043
5190;-3.4062;4.46;-0.2315;0.073
5191;-3.4062;4.46;-0.1958;0.113
