T Z1 Z2 Z3 Z4 Z5 Z6 Z7 Z8
272.038863202878 1.68600419429069E-17 1.01305472227565E-12 1.12824055523224E-8 2.75686949042403E-5 0.0371970523352537 8.61190094640849 30.9998303239418 60.3510440973361
274.877480581984 1.49543179017207E-17 9.12281170917491E-13 1.0325735452968E-8 2.5653619781603E-5 0.0352383944764403 8.17829656714437 30.2336000247332 61.5528393496996
277.745717804851 1.32590466316522E-17 8.21211098205511E-13 9.44629910430288E-9 2.38612763382054E-5 0.0333675796660353 7.7638416863928 29.4725074850578 62.73025937816
280.643883942773 1.17518492196718E-17 7.38961297985727E-13 8.63841958342991E-9 2.21851183216528E-5 0.0315823758105888 7.36802287657133 28.7178206580562 63.8825518958044
283.572291292078 1.04125903545469E-17 6.64721610262756E-13 7.89676540106809E-9 2.06187971920331E-5 0.0298804285819422 6.99030580402565 27.9707091069867 65.0090840337111
286.531255407784 9.22317329342527E-18 5.97749852119484E-13 7.21633806817929E-9 1.91561732745075E-5 0.0282592828022246 6.63013930543919 27.232244219778 66.1093380285904
289.521095137599 8.16735088094518E-18 5.37366981508213E-13 6.59245910972087E-9 1.77913246713889E-5 0.0267164028254328 6.28695926791093 26.5034002311324 67.1829063002135
292.542132656281 7.23055168997666E-18 4.82952496645733E-13 6.020756658673E-9 1.65185540402982E-5 0.0252491917859263 5.96019228816505 25.7850559630147 68.2294860324591
295.594693500353 6.39972037408161E-18 4.33940072184888E-13 5.49715175840252E-9 1.53323933644769E-5 0.0238550096149458 5.64925909225174 25.0779971932496 69.2488733669928
298.679106603182 5.66317134422519E-18 3.89813431788356E-13 5.01784449444934E-9 1.42276068561279E-5 0.0225311897551386 5.35357770262788 24.3829195626954 70.2409573122965
301.795704330425 5.01045490661527E-18 3.50102455241935E-13 4.57930006839577E-9 1.3199192144095E-5 0.0212750545296544 5.07256634459542 23.7004319337968 71.2057134633064
304.944822515841 4.43223502496951E-18 3.14379516847428E-13 4.17823491697371E-9 1.22423799035856E-5 0.0200839291463547 4.8056460886636 23.0310601169676 72.143197618664
308.126800497481 3.92017789905875E-18 2.82256050556952E-13 3.81160296935458E-9 1.1352632088449E-5 0.0189551543388895 4.55224322945803 22.3752508859476 73.0535393738115
311.341981154254 3.46685058193922E-18 2.53379336169557E-13 3.47658212497511E-9 1.05256389261745E-5 0.0178860976647654 4.31179140531196 21.733376208755 73.9369357591525
314.590710942876 3.0656288906534E-18 2.27429499919053E-13 3.1705610235616E-9 9.75731483274193E-6 0.0168741634960783 4.0837334656436 21.1057376268891 74.7936449834856
317.873339935197 2.71168375829514E-18 2.04195472400819E-13 2.89221518493406E-9 9.04712883174769E-6 0.0159224417898043 3.86931653862681 20.4975494598684 75.6172025096938
321.190221855931 2.39928547438268E-18 1.83382582543338E-13 2.63891531183089E-9 8.39034489277604E-6 0.015026875705277 3.66752117063955 19.9080608088098 76.4093827518614
324.541714120767 2.12264535244175E-18 1.64670560246475E-13 2.40745432643928E-9 7.77997843741264E-6 0.0141790408638456 3.47592467147795 19.332129830071 77.1777586752011
327.928177874886 1.8777268741472E-18 1.47851788658731E-13 2.19601474272296E-9 7.21295717698965E-6 0.0133767616471756 3.29408103229766 18.7698592229584 77.9226757679434
