T Z1 Z2 Z3 Z4 Z5 Z6 Z7
7.89462045310496 0.537254636639944 40.1171469430959 54.4878923924014 4.85153501797555 0.00617100988719513 2.66413367225511E-32 1E-38
7.97699767875496 0.499004398983026 38.3971624899071 55.588621247291 5.50715569806314 0.00805616575570119 7.23717032905448E-32 1E-38
8.06023447800272 0.463361845250501 36.7100471784039 56.5914584510413 6.22468807568899 0.010444449615321 1.92229350807351E-31 1E-38
8.14433982015697 0.429687215521427 35.0442634103877 57.4991273127376 7.01343869479047 0.0134833665628821 5.05390090717264E-31 1E-38
8.22932276811762 0.397914221918342 33.4028644677415 58.3049734904782 7.87691555408888 0.0173322657731383 1.31515961041016E-30 1E-38
8.31519247935235 0.367976518343802 31.7887914427574 59.0028081547819 8.81823960592892 0.0221842781880122 3.38737805121255E-30 1E-38
8.40195820688335 0.339807872970842 30.2048667729627 59.5870058399067 9.840047464103 0.0282720500568173 8.63518035361224E-30 1E-38
8.48962930028444 0.313342315577017 28.6537869941588 60.0526036273995 10.9443929698506 0.0358740930140843 2.1786691697532E-29 1E-38
8.5782152066885 0.288514258367145 27.1381143209035 60.3953990996541 12.1326505859297 0.0453217351455427 5.4401845688616E-29 1E-38
8.66772547180552 0.26525859081043 25.6602667843667 60.6120440378913 13.4054239499275 0.0570066370041544 1.34440393931409E-28 1E-38
8.75816974095114 0.243510750788941 24.2225068089329 60.7001304761624 14.7624631499544 0.0713888141614242 3.28800351797248E-28 1E-38
8.84955776008607 0.223206775908735 22.8269282820857 60.6582655090041 16.2025943484845 0.0890050845170153 7.95820595918801E-28 1E-38
8.94189937686621 0.204283340062695 21.4754423552841 60.4861312285387 17.7236652408001 0.11047783531441 1.90622546631522E-27 1E-38
9.03520454170387 0.186677781170014 20.1697623928666 60.1845263698996 19.3225094732946 0.136523982769125 4.51863555504239E-27 1E-38
9.12948330883993 0.170328126390463 18.9113886466716 59.7553866885277 20.9949325609043 0.167963977505934 1.06002052057492E-26 1E-38
9.22474583742728 0.155173120992771 17.7015933614827 59.2017817753928 22.7357210496024 0.205730692529234 2.46091984190163E-26 1E-38
9.32100239262554 0.141152266454209 16.5414070979471 58.5278869098552 24.5386757079488 0.250878017794704 5.65407739061121E-26 1E-38
9.41826334670719 0.128205872330724 15.4316070858917 57.7389296053488 26.3966684596773 0.304588976751512 1.28562580637922E-25 1E-38
9.51653918017524 0.116275125050112 14.3727083872984 56.8411116513695 28.3017216611583 0.36818317512358 2.89311768532447E-25 1E-38
9.61584048289259 0.10530217516173 13.3649585552047 55.8415086139512 30.2451072658367 0.443123389845623 6.4436078101395E-25 1E-38
9.71617795522314 0.0952302428630656 12.4083363287425 54.7479498381518 32.2174624850379 0.531021105204801 1.42042717290858E-24 1E-38
9.81756240918485 0.0860037399603097 11.5025547166913 53.5688829164653 34.2089178245318 0.633640802351303 3.09922845593455E-24 1E-38
9.92000476961477 0.0775684049431788 10.6470686074853 52.3132272762576 36.2092329054302 0.752902805883828 6.6934980148357E-24 1E-38
10.0235160753463 0.0699327693887002 9.84769599486044 51.0105946863863 38.1821793800033 0.889597169361261 1.42354192227619E-23 1E-38
10.1281074803986 0.0631133216439664 9.11164599560661 49.7026878340751 40.0793083228985 1.04324452577586 2.95969700122779E-23 1E-38
10.2337902551788 0.0568854960201979 8.41896772301599 48.3434416810429 41.9614534894422 1.21925161047874 6.10357390100927E-23 1E-38
10.3405757876959 0.0512080279479818 7.76848696018259 46.9406659647134 43.8195000554189 1.42013899173708 1.24852405724556E-22 1E-38
10.4484755847886 0.046041231725902 7.15889542381889 45.502086240224 45.6443780504964 1.6485990537348 2.5333883314056E-22 1E-38
10.5575012733647 0.0413470904640388 6.5887697940313 44.0352544831072 47.4271368346744 1.90749179772308 5.09935817609974E-22 1E-38
10.6676646016542 0.0370893309983846 6.05659138585185 42.5474696663088 49.1590119341238 2.19983768271709 1.01825149626825E-21 1E-38
10.7789774404751 0.033233482221313 5.56076598872206 41.0457096601923 50.8314837855874 2.52880708327696 2.01714520808988E-21 1E-38
10.8914517845129 0.0297469158723681 5.09964342434768 39.5365752880371 52.4363284510668 2.89770592067603 3.96440739831043E-21 1E-38
11.0050997536127 0.0265988694416956 4.67153641546938 38.0262468659066 53.9656608344571 3.30995701472522 7.73026339998883E-21 1E-38
11.1199335940853 0.0237604514179856 4.27473841381963 36.5204530899315 55.4119713330504 3.76907671178051 1.49554796546286E-20 1E-38
11.2359656800272 0.0212046296334425 3.90754010021728 35.024451725467 56.7681571691796 4.27864637550267 2.87085103044978E-20 1E-38
11.3532085146533 0.018906203897992 3.56824433882464 33.5430212143093 58.0275498565983 4.84227838636977 5.46812423509076E-20 1E-38
11.4716747316448 0.0168417644603542 3.25517943690923 32.0804620549641 59.1839403545546 5.46357638911165 1.03346424891883E-19 1E-38
11.5913770965103 0.0149896380796558 2.96671062752486 30.6406066280569 60.2316034476077 6.14608965873082 1.93817331733999E-19 1E-38
11.7123285079613 0.0133298236399309 2.70124975266296 29.2268360309762 61.165322763865 6.8932616288559 3.60694254583324E-19 1E-38
11.8345419993025 0.0118439192987719 2.45726317676337 27.8421024460193 61.9804176158419 7.7083728420767 6.6610605435171E-19 1E-38
11.9580307398356 0.0105150431420722 2.23327800395356 26.4889555857925 62.6727725279795 8.59447883913228 1.22070826054015E-18 1E-38
12.082808036279 0.00932774923311252 2.02788670664665 25.1695718285014 63.2388699182316 9.55434379738722 2.21998649417901E-18 1E-38
12.2088873342013 0.00826794081087955 1.83975029837869 23.8857847639987 63.6758259469309 10.5903710498808 4.00648238474157E-18 1E-38
12.3362822194702 0.00732278222391546 1.66760020064042 22.639116009492 63.981429056842 11.7045319508017 7.17553303826089E-18 1E-38
12.4650064197166 0.00648061099540535 1.51023896287415 21.4308053129854 64.1541802297664 12.8982948833787 1.27533986971493E-17 1E-38
12.595073805814 0.00573360425303811 1.36713844393814 20.2686927502623 64.1891318222729 14.1693033792736 2.24662178102993E-17 1E-38
12.7264983933724 0.00509046688577605 1.24135592830577 19.2039704959403 64.0589652886069 15.4906178202612 3.88462553878301E-17 1E-38
12.8592943442497 0.00451457104570815 1.12586365813159 18.1693950423633 63.8083502311846 16.8918764972748 6.67453116534408E-17 1E-38
12.9934759680767 0.00399942032325134 1.01993768825999 17.1659072454071 63.4376375661357 18.3725180798741 1.13956076345336E-16 1.95439192582689E-38
13.1290577237999 0.00353909869944858 0.922896983159358 16.1943416811807 62.9479746850936 19.9312475518669 1.93327089998458E-16 5.67464258332147E-38
13.2660542212389 0.00312822300034339 0.834101489563632 15.2554286202348 62.3413400344039 21.5660016327974 3.25897314127851E-16 1.62974649917844E-37
13.4044802226609 0.00276189841974603 0.752950130112173 14.3497941515765 61.6205652874073 23.2739285324843 5.45880085641975E-16 4.62968937540701E-37
13.5443506443718 0.00243567712428416 0.678878768645391 13.4779587118419 60.7893428587039 25.0513839836846 9.08529797863042E-16 1.30086118433447E-36
13.6856805583229 0.00214551990692859 0.611358190951341 12.6403343620913 59.8522169248538 26.8939450021966 1.50246841875367E-15 3.61539837591174E-36
13.8284851937356 0.00188776081384766 0.549892137471467 11.8372212244633 58.8145566807783 28.7964421964731 2.46886050120329E-15 9.93866919047986E-36
13.9727799387418 0.00165907463448961 0.49401541692805 11.0688035385334 57.6825112511757 30.7530107187284 4.03102717013305E-15 2.70240313825005E-35
14.1185803420429 0.00145644711625102 0.443292122230697 10.335145818948 56.4629464545054 32.7571591571996 6.53985583937967E-15 7.26820492759989E-35
14.2659021145844 0.00127714774298 0.397313962584511 9.63618958960989 55.1633644357592 34.8018548643034 1.05429387766992E-14 1.93360206356173E-34
14.4147611312496 0.0011187049008465 0.355698718703825 8.97175113522519 53.7918079885654 36.8796234526047 1.68891040084903E-14 5.08838899118486E-34
14.5651734325697 0.000978883245643588 0.318088821678462 8.34152065036502 52.356752120453 38.9826595242578 2.68853643320805E-14 1.32458474226932E-33
14.7171552264524 0.000855663082068945 0.284150050566841 7.74506308341302 50.8669860241851 41.102945178753 4.2530963630348E-14 3.41099452875138E-33
14.8707228899287 0.000747221567504171 0.253570339382518 7.18182087372987 49.3314890588151 43.2323725065049 6.68640471627461E-14 8.68965008098611E-33
15.0258929709172 0.000651915559602406 0.226058680915889 6.65111867217345 47.7593045859776 45.3628661453733 1.04471751886597E-13 2.19010120465959E-32
15.1826821900077 0.000568265937788635 0.20134411283542 6.15217002547892 46.1594155358997 47.486502059848 1.62235862153904E-13 5.46122030324769E-32
15.3411074422624 0.000494943242618255 0.179174770709459 5.68408590146489 44.5406253974707 49.5956189871121 2.50415828559283E-13 1.34742310587044E-31
15.501185799037 0.000430754492808614 0.159316992872565 5.24588484128587 42.9114479578897 51.6829194534586 3.8421186360272E-13 3.28953273991382E-31
15.6629345098199 0.00037463105663348 0.141554463260068 4.83650445223717 41.2800085944041 53.7415578590414 5.8600692139193E-13 7.9471107771528E-31
15.826371004091 0.000325617471300692 0.125687380237533 4.45481390336583 39.6539592876758 55.7652138112487 8.88562778925158E-13 1.9000261026911E-30
15.9915128932001 0.000283886243509389 0.111916731650571 4.11057541853607 38.0666306704567 57.7105932931118 1.32854852159164E-12 4.41824237144963E-30
16.1583779722641 0.000247391597513467 0.0996047064719369 3.79000372058689 36.4981945596465 59.6119496216952 1.97539747617803E-12 1.01717539259399E-29
16.3269842220852 0.000215435000089362 0.0885808168681222 3.49111973403464 34.9517766865097 61.4683073275845 2.92329323926609E-12 2.32226767024103E-29
16.497349811088 0.000187485062238938 0.0787232211899101 3.21296739481182 33.4323140766781 63.2758078222537 4.30585556561844E-12 5.25808017110672E-29
16.6694930972774 0.000163066621790867 0.0699194953008007 2.95456302418021 31.9441858830229 65.031168530868 6.31312837453249E-12 1.18078146292968E-28
16.8434326302166 0.000141755750024785 0.0620662034993931 2.71490588263279 30.4912079679901 66.7316781901185 9.21418833263281E-12 2.63007697578829E-28
17.0191871530264 0.00012317507455491 0.0550684531344796 2.49298813279437 29.0766378809144 68.3751823580688 1.33883230408258E-11 5.8110329036007E-28
17.1967756044044 0.000106989409279313 0.0488394360407255 2.28780404152105 27.7031889407123 69.9600605922973 1.93678396616813E-11 1.27365973254701E-27
17.3762171206662 9.29016835422225E-5 0.0432999607505835 2.09835829571991 26.3730520104441 71.485196831374 2.78965895430777E-11 2.7694768806598E-27
17.557531037807 8.06491630488817E-5 0.0383779799291477 1.92367334953541 25.0879235018679 72.9499445194645 4.00096381885448E-11 5.97468424345166E-27
17.7407368935856 6.99999547568851E-5 0.0340081176657994 1.76279576051304 23.8490381651043 74.354087956705 5.71412641036378E-11 1.27888999255136E-26
17.9258544296295 6.07497871751143E-5 0.0301312011850169 1.61480150773615 22.6572052886957 75.6978012525146 8.1270749465318E-11 2.71631373378785E-26
18.1129035935621 5.27190564381061E-5 0.0266938012605066 1.47880031486634 21.5128470457532 76.9816061189484 1.15118373892877E-10 5.72508499984774E-26
18.3019045411525 4.5750127363543E-5 0.0236477851854254 1.35393902511053 20.4160378599382 78.2063295794761 1.62407818561571E-10 1.19747143430221E-25
18.4928776384872 3.9704877580511E-5 0.0209498856179915 1.23940409340477 19.3665438191667 79.3730624967047 2.28216052520985E-10 2.48573405955048E-25
18.6858434641646 3.44624718360021E-5 0.0185612880321664 1.13442327387201 18.3638613251868 80.4831196501177 3.19437978100009E-10 5.1212334760361E-25
18.8808228115128 2.99173528122241E-5 0.0164472388962533 1.03826658842762 17.4072543254439 81.538001929434 4.45400989762716E-10 1.04724444894743E-24
19.0778366908298 2.59774342530511E-5 0.0145766761093722 0.950246665951558 16.4957896236894 82.5393610561967 6.18674553963211E-10 2.1256771955897E-24
19.2769063316479 2.25624819153519E-5 0.0129218826702385 0.869718541462351 15.6283699032146 83.4889671093148 8.56132432930962E-10 4.28295477018059E-24
19.4780531850209 1.96026678221678E-5 0.0114581640505922 0.796079001958909 14.8037642186166 84.3886790115257 1.1803408359058E-9 8.56656585999826E-24
19.6812989258359 1.70372834787076E-5 0.0101635493067611 0.728765560744707 14.0206358172596 85.2404180337841 1.62136528088917E-9 1.70100774204733E-23
19.8866654551491 1.48135980893499E-5 0.00901851559160094 0.667255135748547 13.2775672397666 86.046144293076 2.2191131079671E-9 3.35320622860307E-23
20.0941749025451 1.29129296192634E-5 0.00802203360056026 0.612022032148635 12.5822565068615 86.7976865114483 3.01144398493583E-9 6.49225069005626E-23
20.3038496285221 1.12672828186282E-5 0.00714235776945383 0.56171411245599 11.9252751288457 87.5058571295785 4.06750625076486E-9 1.24484854250071E-22
20.5157122269013 9.83396591541834E-6 0.00636065234095167 0.515590615073381 11.3018178116359 88.1762210815057 5.47811039078135E-9 2.3732077802518E-22
20.7297855272613 8.58551326458994E-6 0.00566601370739732 0.473313653091239 10.7105355947859 88.8104761455453 7.35690946318507E-9 4.49848209741569E-22
20.9460925973984 7.49797790508539E-6 0.00504872543909579 0.434569945054662 10.1500769314736 89.4102968902025 9.85222657428812E-9 8.47850889905828E-22
21.164656745812 6.55049264111469E-6 0.00450013603723423 0.399069516143731 9.61909742536494 89.9773263588044 1.31570735901618E-8 1.5889411087503E-21
21.3855015242166 5.72488300091949E-6 0.00401254780588902 0.366544380551434 9.11626810109555 90.5131692281422 1.75218953376598E-8 2.96102374791484E-21
21.6086507300795 5.00532655892575E-6 0.00357911611859124 0.336747224396627 8.64028233622785 91.0193862946597 2.32707311521602E-8 5.48696325846114E-21
21.8341284091848 4.37805356653944E-6 0.00319375834472607 0.309450105009357 8.18986158244261 91.4974901453281 3.08216473737337E-8 1.0110857482597E-20
22.0619588582252 3.83108428423979E-6 0.00285107170547646 0.284443179293094 7.76376000086528 91.9489418763394 4.07124902377593E-8 1.85275856797219E-20
22.2921666274195 3.35399883702907E-6 0.00254625934500139 0.261533471103393 7.3607681314948 92.3751487304247 5.3633244791313E-8 3.37623882827354E-20
22.5247765231583 2.9377358223761E-6 0.00227506392734853 0.240543685174687 6.97971571028928 92.7774625324063 7.04665691440788E-8 6.1184165808946E-20
22.7598136106771 2.57441628162811E-6 0.00203370810087734 0.221311073056691 6.61947374005473 93.157178812033 9.23384126700874E-8 1.1026661743075E-19
22.9973032167571 2.25719000076867E-6 0.00181884120771706 0.203686354764912 6.27895591328964 93.5155365128667 1.20681030908376E-7 1.97631102831068E-19
23.2372709324543 1.98010143363765E-6 0.00162749165433647 0.187532698378035 5.95711947687689 93.8537181956781 1.57311189172931E-7 3.52273062668002E-19
23.4797426158574 1.73797284035101E-6 0.00145702439930323 0.172724758599249 5.65296562024142 94.1728506542603 2.04526912731001E-7 6.2448602758554E-19
23.7247443948739 1.52630250629467E-6 0.00130510305467465 0.159147774309728 5.36553946049778 94.4740058706085 2.65226806461096E-7 1.10100939340893E-18
23.9723026700455 1.34117615378948E-6 0.001169656137343 0.146696724352045 5.09392969033745 94.7582022449403 3.43056744912579E-7 1.9305889640276E-18
24.2224441173932 1.17918988069937E-6 0.00104884704541547 0.135275540162493 4.83726794705019 95.0264060439624 4.42589639483683E-7 3.36685375240629E-18
24.4751956912916 1.03738315945466E-6 0.00094104737187421 0.124796373399287 4.59472795420042 95.2795330181002 5.69545038787607E-7 5.83981564593957E-18
24.7305846273736 9.13180607859191E-7 0.000844813203008096 0.115178916365942 4.36552448112581 95.5184501450681 7.31056527719988E-7 1.00743951740421E-17
24.9886384454649 8.04341401366938E-7 0.000758864082228653 0.10634977278545 4.14891215960595 95.7439774631887 9.35996277295187E-7 1.72857412029987E-17
25.2493849525498 7.09581156741263E-7 0.000682688877195212 0.0983068309826656 3.9454913210235 95.9555172578784 1.19165707821242E-6 2.92988753099471E-17
25.5128522457674 6.26752979459934E-7 0.00061488756643969 0.0909522541084213 3.75395140918142 96.1544793120223 1.51036844277121E-6 4.9181206328019E-17
25.7790687154392 5.53863204403062E-7 0.000554076687579667 0.0841784584421303 3.57261228744433 96.3426527130641 1.91049862754872E-6 8.22035726591319E-17
26.0480630481286 4.89692459106633E-7 0.000499514786424646 0.0779379938029876 3.40091545983653 96.5206441300566 2.41182504009401E-6 1.36813363146993E-16
26.3198642297316 4.33173568591084E-7 0.000450540626150955 0.0721873442198164 3.23833167713424 96.6890269661804 3.03866586502423E-6 2.26733394434562E-16
26.5945015486007 3.83372336442144E-7 0.000406564417617745 0.0668866051217831 3.08435971698989 96.848342909241 3.82085742128856E-6 3.74157336762316E-16
26.8720045987006 3.39470765218023E-7 0.000367060007101981 0.0619991856436375 2.93852516522201 96.99910345473 4.79492643892368E-6 6.14819086028866E-16
27.1524032827975 3.00752407594468E-7 0.000331557918837356 0.05749153437027 2.80037920740148 97.1417913940644 6.0054926346739E-6 1.00599785937815E-15
27.4357278156808 2.66589578108007E-7 0.000299639160232253 0.0533328869058874 2.66949743823915 97.2768622621625 7.50694263456681E-6 1.63910059626597E-15
27.7220087274193 2.36432189176631E-7 0.000270929707169273 0.0494950337217484 2.54547869486262 97.4047457398536 9.36542271384053E-6 2.65934728690562E-15
28.011276866651 2.09798004786498E-7 0.000245095595419169 0.0459521068105028 2.4279439188385 97.5258470077525 1.16612050700082E-5 4.29642596430052E-15
28.303563403907 1.86264131303044E-7 0.000221838552001521 0.0426803837525993 2.31653505073366 97.6405480492071 1.44914904830364E-5 6.91200830054695E-15
28.5988998349707 1.65459587718157E-7 0.000200892107358426 0.0396581078791936 2.21091396009427 97.7492089007403 1.7973719315981E-5 1.1073056429418E-14
28.8973179842714 1.47058817660301E-7 0.000182018135538912 0.0368653232950973 2.11076141293998 97.8521688490976 2.22494729351084E-5 1.7664392880521E-14
29.1988500083137 1.30776023010481E-7 0.000165003775281604 0.0342837236034946 2.01577607820598 97.9497475745804 2.74890588400811E-5 2.80607552889704E-14
29.5035283991424 1.16360214284219E-7 0.000149658689988314 0.0318965132505154 1.92567357400391 98.0422462408102 3.38968851434924E-5 4.43885381127134E-14
29.811385987844 1.03590886326357E-7 0.00013581262915583 0.0296882804816886 1.84018555410145 98.1299485314532 4.17177435646685E-5 6.99221048011034E-14
30.1224559480843 9.22742395579021E-8 0.000123313257927221 0.0276448809733336 1.75905883462823 98.2131216347313 5.12441348298096E-5 1.09681036947182E-13
30.4367717996832 8.22398772219873E-8 0.000112024225084068 0.0257533312697388 1.68205456069179 98.292017176787 6.28247863045061E-5 1.71325958284794E-13
30.7543674122264 7.3337917983958E-8 0.000101823443069879 0.0240017112213467 1.60894741232373 98.3668721051449 7.68745288066353E-5 2.66495850357703E-13
31.0752770087154 6.54364710112909E-8 9.2601556551916E-5 0.0223790746799671 1.53952484896284 98.4379095236459 9.38857178096763E-5 4.12794989385007E-13
31.3995351692552 5.84194274357492E-8 8.42605786295492E-5 0.0208753677642716 1.47358639151429 98.5053394803192 0.000114441403565712 6.3673105330459E-13
31.7271768347801 5.21933850486892E-8 7.67253292868613E-5 0.0194824670562027 1.41084952291132 98.5694522195153 0.000139012993530482 9.74587289376168E-13
32.0582373108196 4.6668555122729E-8 6.99182285951774E-5 0.0181920729600258 1.35111211214939 98.6304576801502 0.000168169841709862 1.47815937174093E-12
32.3927522713021 4.17507752902352E-8 6.37475308277228E-5 0.0169945305032053 1.29436083400679 98.6883777183855 0.000203127820724006 2.23440897871305E-12
32.7307577623993 3.73711788615739E-8 5.81511595367486E-5 0.0158827486073879 1.24043322047991 98.7433808683511 0.000244974027497446 3.36624505363157E-12
33.0722902064103 3.3468930366136E-8 5.30733093939394E-5 0.0148502026317479 1.18917612688256 98.7956255781588 0.000294985543503608 5.05441806250357E-12
33.4173864056867 2.99902664207448E-8 4.84637941400627E-5 0.0138908876270614 1.14044518715389 98.8452607714722 0.000354659954916574 7.5637930616642E-12
33.7660835465976 2.68876534730951E-8 4.42774639036187E-5 0.0129992755240644 1.09410429987852 98.8924263699575 0.000425750277053859 1.12811089560402E-11
34.1184192035373 2.41190479424767E-8 4.04736843846951E-5 0.0121702759238768 1.0500251435457 98.9372537778796 0.000510304830592652 1.67690407078717E-11
34.4744313429741 2.16472460957088E-8 3.70158712194596E-5 0.0113992001857091 1.00808671960148 98.9798663299993 0.000610712670243246 2.48433106120852E-11
34.834158327541 1.94393125825102E-8 3.38710735706174E-5 0.0106817285324059 0.968174921883161 99.0203797038124 0.000729755222483701 3.66822583027882E-11
35.19763892017 1.74660779403937E-8 3.1009601639216E-5 0.0100138799177334 0.930182131065185 99.0589022970481 0.000870664847301979 5.39819404428978E-11
35.5649122882689 1.57016965900237E-8 2.84046933720693E-5 0.00939198442082073 0.894006832790882 99.0955355712148 0.00103719109925636 7.91748419892154E-11
35.9360180079417 1.41232579000118E-8 2.60322161545291E-5 0.00881265795294803 0.859553258211692 99.1303743618552 0.00123367552503714 1.15737109074207E-10
36.3109960682534 1.27104438246676E-8 2.38703997371871E-5 0.00827277908005013 0.826731045705391 99.1635071560383 0.00146513589744814 1.68618476948385E-10
36.6898868755391 1.14452274262963E-8 2.18995970536397E-5 0.00776946778099834 0.795454922595794 99.1950163374875 0.00173736084853719 2.44841577842343E-10
37.0727312577576 1.03116072999254E-8 2.01020699500682E-5 0.00730006597703715 0.765644405747973 99.2249783996126 0.0020570159265438 3.54334136251748E-10
37.4595704688917 9.295373535838E-9 1.84617971711229E-5 0.00686211968179782 0.737223519964593 99.2534641265887 0.00243176216127945 5.11080076461112E-10
37.8504461933927 8.38390139520363E-9 1.69643022347452E-5 0.00645336263417887 0.710120533160147 99.2805387425056 0.00287038827920527 7.34705569434371E-10
38.2454005506728 7.56596934629356E-9 1.55964990851036E-5 0.00607170128817243 0.684267707340249 99.3062620284926 0.00338295776131674 1.052655837573E-9
38.6444760996434 6.83159852180668E-9 1.43465536411823E-5 0.00571520104450594 0.659601064462423 99.3306884076224 0.00398097198226403 1.50317106469517E-9
39.0477158433013 6.1719110192206E-9 1.32037595619037E-5 0.00538207361884509 0.636060166302865 99.3538669973015 0.00467755070599335 2.139338776052E-9
39.4551632333624 5.57900478234061E-9 1.21584267297075E-5 0.0050706654503373 0.613587907500189 99.3758416287697 0.00548763123941122 3.03459030330273E-9
39.8668621749441 5.04359837004216E-9 1.11967831157961E-5 0.00477712640669478 0.591815280853331 99.3969719948608 0.00642439176861067 4.28388309660582E-9
40.2828570312961 4.55514077489016E-9 1.03008895939261E-5 0.0044951368120889 0.569987411216035 99.4180127370435 0.0074944034863469 5.99731665690968E-9
40.703192628581 4.11704316887071E-9 9.48350220425809E-6 0.00423259187083281 0.549293946700601 99.4377324683841 0.00873149705193808 8.37328108723685E-9
41.1279142607047 3.7238445045088E-9 8.7372649763596E-6 0.00398802030176226 0.529669556083574 99.4561738248882 0.0101598460788063 1.16588005215464E-8
41.5570676941969 3.37070163285036E-9 8.05554932092549E-6 0.00376007036160616 0.511053087280686 99.4733719598725 0.0118068073757522 1.61894367831179E-8
41.9906991731429 3.05331677952658E-9 7.43237879019941E-6 0.00354749956550306 0.493387281512768 99.4893544699756 0.0137032910943215 2.24196794803052E-8
42.4288554241666 2.7678738100199E-9 6.86236192372382E-6 0.00334916533223135 0.476618507920646 99.5041412640233 0.0158841666307012 3.09632784793797E-8
42.8715836614656 2.51098218864482E-9 6.34063228194554E-6 0.00316401646793372 0.460696517117053 99.5177443739381 0.0183887066870054 4.26466000241054E-8
43.3189315918989 2.27962767568622E-9 5.86279487256602E-6 0.00299108541036827 0.445574212274813 99.5301677067578 0.0212610719035447 5.85789848601214E-8
43.7709474201278 2.07112892881441E-9 5.42487826495516E-6 0.00282948116316888 0.431207436454029 99.5414067367369 0.0245508384512389 8.02452262661349E-8
44.2276798538097 1.88309928073951E-9 5.02329176785609E-6 0.00267838285632359 0.417554774967161 99.5514481364584 0.0283135709165398 1.09626727610025E-7
44.6891781088475 1.71341305717868E-9 4.65478711624414E-6 0.00253703387515367 0.404577371670125 99.5602693458801 0.0326114427143882 1.49359715630152E-7
45.155491914692 1.56017587940234E-9 4.31642417565801E-6 0.00240473650556005 0.392238758150439 99.5678380782968 0.0375139061216596 2.0294116508442E-7
45.6266715197014 1.42169846547113E-9 4.00554022756276E-6 0.00228084704825568 0.380504694860193 99.5741117623061 0.0430984138275614 2.74995938601624E-7
46.1027676965555 1.2964735051376E-9 3.71972244818253E-6 0.00216477135917527 0.369343023312902 99.5790369190454 0.0494511936413649 3.71622189157638E-7
46.5838317477265 1.18315523644175E-9 3.45678323650117E-6 0.0020559607772937 0.358723528529286 99.5825484742165 0.0566680776740432 5.00836462081129E-7
47.069915511008 1.08054139830143E-9 3.2147380854331E-6 0.00195390840473325 0.348617810978144 99.5845690047424 0.0648553869107807 6.73145346501578E-7
47.5610713651 9.87557273772928E-10 2.99178572409413E-6 0.00185814570733773 0.338999167315187 99.5850079203195 0.0741308716074769 9.02277170837672E-7
48.0573522352535 9.03241573900663E-10 2.78629028916378E-6 0.00176823940687113 0.329842479275182 99.5837605806415 0.0846247073675488 1.20611535533057E-6
48.5588115989735 8.26733942854855E-10 2.59676530997681E-6 0.0016837886386918 0.321124110121331 99.5807073496864 0.0964805460766545 1.60788490589063E-6
49.0655034917815 7.57263891950349E-10 2.42185931561135E-6 0.00160442235118834 0.312821808101003 99.5757125891924 0.109856620083397 2.13765547667622E-6
49.5774825130381 6.94140993649786E-10 2.26034289320195E-6 0.0015297969254654 0.304914616398618 99.5686235942952 0.124926897104839 2.83423880491591E-6
50.0948038318267 6.3672597685167E-10 2.11102977689553E-6 0.00145954094001942 0.297370628522051 99.5592882546711 0.141875717252023 3.74694825467173E-6
50.6175231928979 5.84015739478184E-10 1.97138011013977E-6 0.00139213064634052 0.2898825915673 99.5479905217325 0.160727864988769 4.91910091400034E-6
51.1456969226768 5.36102272187733E-10 1.84241673703223E-6 0.00132881590987575 0.282777865684327 99.5340131890458 0.18187184338881 6.4430183588871E-6
51.6793819353323 4.92516580498749E-10 1.72324035686428E-6 0.00126931600259796 0.276036746617975 99.5171278939234 0.205555900197921 8.41952526108587E-6
52.21863573891 4.52838211618972E-10 1.61303288892453E-6 0.00121337123314879 0.269640728007933 99.4970822789206 0.232051031462123 1.0976890463208E-5
52.7635164415292 4.16689982438857E-10 1.51104968925858E-6 0.00116074124099531 0.263572419728095 99.4735985334198 0.261652516277915 1.42778668022759E-5
53.3140827576441 3.8373330454933E-10 1.41661255147768E-6 0.00111120343710327 0.257815471866177 99.4463718989043 0.294681480382015 1.85284141555816E-5
53.870394014371 3.53664036150455E-10 1.32910340920422E-6 0.00106455157791171 0.252354503913567 99.4150691496667 0.331486476910121 2.3988474573854E-5
54.4325101578812 3.26208799229818E-10 1.24795866673893E-6 0.00102059446064475 0.24717503877095 99.379327062805 0.372445070438198 3.09852403361494E-5
55.0004917598604 3.01121707837972E-10 1.17266409251643E-6 0.000979154729124657 0.242263441208235 99.3387508936523 0.417965408005583 3.99294395081634E-5
55.5744000240355 2.78181459809548E-10 1.10275021700085E-6 0.000940067780270191 0.237606860448034 99.292912875272 0.468487758210874 5.13352604690366E-5
56.1542967927703 2.5718874999078E-10 1.03778818296438E-6 0.000903180762384179 0.233193176570533 99.2413507632935 0.524485996679917 6.58446482578704E-5
56.7402445537289 2.37963968040946E-10 9.77386001681631E-7 0.000868351657166671 0.229010950464394 99.1835664501744 0.586469013247302 8.42568328062604E-5
57.3323064466094 2.20345148265369E-10 9.21185173540608E-7 0.000835448438141461 0.225049377073351 99.1190246758959 0.654982013093651 0.000107564093389553
57.9305462699476 2.04186142789882E-10 8.68857635989596E-7 0.000804348298863917 0.221298241711764 99.0471518651257 0.730607680875875 0.00013699492598505
58.5350284879914 1.89354992768205E-10 8.2010300566979E-7 0.000774936944892649 0.217747879244563 98.9673351239348 0.813967173621996 0.000174065961423867
59.1458182376478 1.75732475284044E-10 7.74646085082133E-7 0.000747107944063819 0.214389135947944 98.8789214322095 0.905720904894116 0.000220644182613692
